time,q1,q2,q3,q4,q5,q6,q7
0.055311,-0.000001,-0.780595,0.000000,-2.448783,-0.000010,1.581988,0.785398
0.057469,-0.000001,-0.780592,0.000000,-2.448783,-0.000010,1.582418,0.785398
0.059404,-0.000001,-0.780582,0.000000,-2.448783,-0.000010,1.583740,0.785398
0.061440,-0.000001,-0.780576,0.000000,-2.448783,-0.000010,1.584648,0.785398
0.063363,-0.000001,-0.780573,0.000000,-2.448783,-0.000010,1.585109,0.785398
0.065364,-0.000001,-0.780567,0.000000,-2.448783,-0.000010,1.586045,0.785398
0.067712,-0.000001,-0.780562,0.000000,-2.448783,-0.000010,1.586999,0.785398
0.070835,-0.000001,-0.780562,0.000000,-2.448783,-0.000010,1.586999,0.785398
0.073021,-0.000001,-0.780559,0.000000,-2.448783,-0.000010,1.587482,0.785398
0.074032,-0.000001,-0.780559,0.000000,-2.448783,-0.000010,1.587482,0.785398
0.075375,-0.000001,-0.780543,0.000000,-2.448783,-0.000010,1.590975,0.785398
0.077400,-0.000001,-0.780539,0.000000,-2.448783,-0.000010,1.592006,0.785398
0.079380,-0.000001,-0.780535,0.000000,-2.448783,-0.000010,1.593049,0.785398
0.081361,-0.000001,-0.780532,0.000000,-2.448783,-0.000010,1.594102,0.785398
0.083436,-0.000001,-0.780530,0.000000,-2.448783,-0.000010,1.595164,0.785398
0.085406,-0.000001,-0.780528,0.000000,-2.448783,-0.000010,1.596233,0.785398
0.087406,-0.000001,-0.780527,0.000000,-2.448782,-0.000010,1.597308,0.785398
0.089382,-0.000001,-0.780526,0.000000,-2.448781,-0.000010,1.598388,0.785398
0.091384,-0.000001,-0.780525,0.000000,-2.448780,-0.000010,1.599471,0.785398
0.093357,-0.000001,-0.780525,0.000000,-2.448778,-0.000010,1.600557,0.785398
0.095376,-0.000001,-0.780525,0.000000,-2.448774,-0.000010,1.601643,0.785398
0.097379,-0.000001,-0.780525,0.000000,-2.448770,-0.000010,1.602729,0.785398
0.099352,-0.000001,-0.780525,0.000000,-2.448764,-0.000010,1.603813,0.785398
0.101363,-0.000001,-0.780525,0.000000,-2.448757,-0.000010,1.604895,0.785398
0.103352,-0.000001,-0.780525,0.000000,-2.448748,-0.000010,1.605972,0.785398
0.105327,-0.000001,-0.780525,0.000000,-2.448738,-0.000010,1.607046,0.785398
0.107362,-0.000001,-0.780525,0.000000,-2.448726,-0.000010,1.608113,0.785398
0.109361,-0.000001,-0.780525,0.000000,-2.448713,-0.000010,1.609173,0.785398
0.111359,-0.000001,-0.780525,0.000000,-2.448697,-0.000010,1.610225,0.785398
0.113327,-0.000001,-0.780525,0.000000,-2.448680,-0.000010,1.611269,0.785398
0.115325,-0.000001,-0.780525,0.000000,-2.448661,-0.000010,1.612303,0.785398
0.117324,-0.000001,-0.780525,0.000000,-2.448639,-0.000010,1.613326,0.785398
0.119362,-0.000001,-0.780525,0.000000,-2.448616,-0.000010,1.614338,0.785398
0.121330,-0.000001,-0.780525,0.000000,-2.448590,-0.000010,1.615338,0.785398
0.123417,-0.000001,-0.780525,0.000000,-2.448563,-0.000010,1.616325,0.785398
0.125392,-0.000001,-0.780525,0.000000,-2.448532,-0.000010,1.617299,0.785398
0.127363,-0.000001,-0.780525,0.000000,-2.448500,-0.000010,1.618258,0.785398
0.129349,-0.000001,-0.780525,0.000000,-2.448465,-0.000010,1.619203,0.785398
0.131346,-0.000001,-0.780525,0.000000,-2.448428,-0.000010,1.620132,0.785398
0.133397,-0.000001,-0.780525,0.000000,-2.448388,-0.000010,1.621045,0.785398
0.135327,-0.000001,-0.780525,0.000000,-2.448345,-0.000010,1.621940,0.785398
0.137365,-0.000001,-0.780525,0.000000,-2.448300,-0.000010,1.622818,0.785398
0.139430,-0.000001,-0.780525,0.000000,-2.448252,-0.000010,1.623678,0.785398
0.141326,-0.000001,-0.780525,0.000000,-2.448202,-0.000010,1.624520,0.785398
0.143379,-0.000001,-0.780525,0.000000,-2.448148,-0.000010,1.625342,0.785398
0.145486,-0.000001,-0.780525,0.000000,-2.448092,-0.000010,1.626145,0.785398
0.147392,-0.000001,-0.780525,0.000000,-2.448033,-0.000010,1.626927,0.785398
0.149505,-0.000001,-0.780525,0.000000,-2.447971,-0.000010,1.627689,0.785398
0.151365,-0.000001,-0.780525,0.000000,-2.447939,-0.000010,1.628063,0.785398
0.153490,-0.000001,-0.780525,0.000000,-2.447839,-0.000010,1.629151,0.785398
0.155300,-0.000001,-0.780525,0.000000,-2.447804,-0.000010,1.629503,0.785398
0.157362,-0.000001,-0.780525,0.000000,-2.447731,-0.000010,1.630191,0.785398
0.159399,-0.000001,-0.780525,0.000000,-2.447656,-0.000010,1.630857,0.785398
0.161404,-0.000001,-0.780525,0.000000,-2.447578,-0.000010,1.631500,0.785398
0.163403,-0.000001,-0.780525,0.000000,-2.447496,-0.000010,1.632122,0.785398
0.165344,-0.000001,-0.780525,0.000000,-2.447412,-0.000010,1.632721,0.785398
0.167372,-0.000001,-0.780525,0.000000,-2.447324,-0.000010,1.633296,0.785398
0.169349,-0.000001,-0.780525,0.000000,-2.447233,-0.000010,1.633849,0.785398
0.171384,-0.000001,-0.780525,0.000000,-2.447140,-0.000010,1.634379,0.785398
0.173404,-0.000001,-0.780525,0.000000,-2.447043,-0.000010,1.634886,0.785398
0.175377,-0.000001,-0.780525,0.000000,-2.446943,-0.000010,1.635369,0.785398
0.177350,-0.000001,-0.780525,0.000000,-2.446839,-0.000010,1.635829,0.785398
0.179346,-0.000001,-0.780525,0.000000,-2.446733,-0.000010,1.636265,0.785398
0.181349,-0.000001,-0.780525,0.000000,-2.446623,-0.000010,1.636678,0.785398
0.183399,-0.000001,-0.780525,0.000000,-2.446511,-0.000010,1.637067,0.785398
0.185361,-0.000001,-0.780525,0.000000,-2.446395,-0.000010,1.637433,0.785398
0.187393,-0.000001,-0.780525,0.000000,-2.446276,-0.000010,1.637776,0.785398
0.189405,-0.000001,-0.780525,0.000000,-2.446154,-0.000010,1.638095,0.785398
0.191359,-0.000001,-0.780525,0.000000,-2.446029,-0.000010,1.638391,0.785398
0.193348,-0.000001,-0.780525,0.000000,-2.445901,-0.000010,1.638664,0.785398
0.195351,-0.000001,-0.780525,0.000000,-2.445769,-0.000010,1.638914,0.785398
0.197362,-0.000001,-0.780525,0.000000,-2.445635,-0.000010,1.639141,0.785398
0.199372,-0.000001,-0.780525,0.000000,-2.445498,-0.000010,1.639345,0.785398
0.201404,-0.000001,-0.780525,0.000000,-2.445357,-0.000010,1.639527,0.785398
0.203348,-0.000001,-0.780525,0.000000,-2.445214,-0.000010,1.639687,0.785398
0.205338,-0.000001,-0.780525,0.000000,-2.445067,-0.000010,1.639824,0.785398
0.207332,-0.000001,-0.780525,0.000000,-2.444918,-0.000010,1.639940,0.785398
0.209339,-0.000001,-0.780525,0.000000,-2.444765,-0.000010,1.640034,0.785398
0.211330,-0.000001,-0.780525,0.000000,-2.444610,-0.000010,1.640107,0.785398
0.213628,-0.000001,-0.780525,0.000000,-2.444452,-0.000010,1.640159,0.785398
0.215328,-0.000001,-0.780525,0.000000,-2.444291,-0.000010,1.640190,0.785398
0.217358,-0.000001,-0.780525,0.000000,-2.444128,-0.000010,1.640200,0.785398
0.219343,-0.000001,-0.780525,0.000000,-2.443962,-0.000010,1.640200,0.785398
0.221336,-0.000001,-0.780525,0.000000,-2.443797,-0.000010,1.640200,0.785398
0.223422,-0.000001,-0.780525,0.000000,-2.443631,-0.000010,1.640200,0.785398
0.225347,-0.000001,-0.780525,0.000000,-2.443465,-0.000010,1.640200,0.785398
0.227417,-0.000001,-0.780525,0.000000,-2.443299,-0.000010,1.640200,0.785398
0.229354,-0.000001,-0.780525,0.000000,-2.443133,-0.000010,1.640200,0.785398
0.231381,-0.000001,-0.780525,0.000000,-2.442966,-0.000010,1.640200,0.785398
0.233476,-0.000001,-0.780525,0.000000,-2.442800,-0.000010,1.640200,0.785398
0.235288,-0.000001,-0.780525,0.000000,-2.442717,-0.000010,1.640200,0.785398
0.237315,-0.000001,-0.780525,0.000000,-2.442466,-0.000010,1.640200,0.785398
0.239450,-0.000001,-0.780525,0.000000,-2.442383,-0.000010,1.640200,0.785398
0.241314,-0.000001,-0.780525,0.000000,-2.442216,-0.000010,1.640200,0.785398
0.243481,-0.000001,-0.780525,0.000000,-2.441965,-0.000010,1.640200,0.785398
0.245301,-0.000001,-0.780525,0.000000,-2.441882,-0.000010,1.640200,0.785398
0.247317,-0.000001,-0.780525,0.000000,-2.441714,-0.000010,1.640200,0.785398
0.249454,-0.000001,-0.780525,0.000000,-2.441463,-0.000010,1.640200,0.785398
0.251321,-0.000001,-0.780525,0.000000,-2.441380,-0.000010,1.640200,0.785398
0.253373,-0.000001,-0.780525,0.000000,-2.441212,-0.000010,1.640200,0.785398
0.255346,-0.000001,-0.780525,0.000000,-2.441045,-0.000010,1.640200,0.785398
0.257400,-0.000001,-0.780525,0.000000,-2.440877,-0.000010,1.640200,0.785398
0.259372,-0.000001,-0.780525,0.000000,-2.440710,-0.000010,1.640200,0.785398
0.261333,-0.000001,-0.780525,0.000000,-2.440542,-0.000010,1.640200,0.785398
0.263386,-0.000001,-0.780525,0.000000,-2.440375,-0.000010,1.640200,0.785398
0.268592,-0.000001,-0.780525,0.000000,-2.440375,-0.000010,1.640200,0.785398
0.269328,-0.000001,-0.780525,0.000000,-2.440040,-0.000010,1.640200,0.785398
0.271383,-0.000001,-0.780525,0.000000,-2.439705,-0.000010,1.640200,0.785398
0.273416,-0.000001,-0.780525,0.000000,-2.439538,-0.000010,1.640200,0.785398
0.275415,-0.000001,-0.780525,0.000000,-2.439370,-0.000010,1.640200,0.785398
0.277401,-0.000001,-0.780525,0.000000,-2.439203,-0.000010,1.640200,0.785398
0.279395,-0.000001,-0.780525,0.000000,-2.439036,-0.000010,1.640200,0.785398
0.281327,-0.000001,-0.780525,0.000000,-2.438869,-0.000010,1.640200,0.785398
0.283354,-0.000001,-0.780525,0.000000,-2.438702,-0.000010,1.640200,0.785398
0.285365,-0.000001,-0.780525,0.000000,-2.438536,-0.000010,1.640200,0.785398
0.287378,-0.000001,-0.780525,0.000000,-2.438369,-0.000010,1.640200,0.785398
0.289407,-0.000001,-0.780525,0.000000,-2.438203,-0.000010,1.640200,0.785398
0.291329,-0.000001,-0.780525,0.000000,-2.438037,-0.000010,1.640200,0.785398
0.293329,-0.000001,-0.780525,0.000000,-2.437870,-0.000010,1.640200,0.785398
0.295343,-0.000001,-0.780525,0.000000,-2.437705,-0.000010,1.640200,0.785398
0.297344,-0.000001,-0.780525,0.000000,-2.437539,-0.000010,1.640200,0.785398
0.299356,-0.000001,-0.780525,0.000000,-2.437374,-0.000010,1.640200,0.785398
0.301347,-0.000001,-0.780525,0.000000,-2.437208,-0.000010,1.640200,0.785398
0.303422,-0.000001,-0.780525,0.000000,-2.437043,-0.000010,1.640200,0.785398
0.305334,-0.000001,-0.780525,0.000000,-2.436879,-0.000010,1.640200,0.785398
0.307328,-0.000001,-0.780525,0.000000,-2.436714,-0.000010,1.640200,0.785398
0.309330,-0.000001,-0.780525,0.000000,-2.436550,-0.000010,1.640200,0.785398
0.311328,-0.000001,-0.780525,0.000000,-2.436386,-0.000010,1.640200,0.785398
0.313355,-0.000001,-0.780525,0.000000,-2.436222,-0.000010,1.640200,0.785398
0.315402,-0.000001,-0.780525,0.000000,-2.436059,-0.000010,1.640200,0.785398
0.317469,-0.000001,-0.780525,0.000000,-2.435896,-0.000010,1.640200,0.785398
0.319333,-0.000001,-0.780525,0.000000,-2.435733,-0.000010,1.640200,0.785398
0.321328,-0.000001,-0.780525,0.000000,-2.435570,-0.000010,1.640200,0.785398
0.323333,-0.000001,-0.780525,0.000000,-2.435408,-0.000010,1.640200,0.785398
0.325327,-0.000001,-0.780525,0.000000,-2.435246,-0.000010,1.640200,0.785398
0.327328,-0.000001,-0.780525,0.000000,-2.435085,-0.000010,1.640200,0.785398
0.329325,-0.000001,-0.780525,0.000000,-2.434923,-0.000010,1.640200,0.785398
0.331345,-0.000001,-0.780525,0.000000,-2.434763,-0.000010,1.640200,0.785398
0.333325,-0.000001,-0.780525,0.000000,-2.434602,-0.000010,1.640200,0.785398
0.335346,-0.000001,-0.780525,0.000000,-2.434442,-0.000010,1.640200,0.785398
0.337337,-0.000001,-0.780525,0.000000,-2.434282,-0.000010,1.640200,0.785398
0.339328,-0.000001,-0.780525,0.000000,-2.434123,-0.000010,1.640200,0.785398
0.341318,-0.000001,-0.780525,0.000000,-2.433964,-0.000010,1.640200,0.785398
0.343391,-0.000001,-0.780525,0.000000,-2.433806,-0.000010,1.640200,0.785398
0.345420,-0.000001,-0.780525,0.000000,-2.433648,-0.000010,1.640200,0.785398
0.347366,-0.000001,-0.780525,0.000000,-2.433490,-0.000010,1.640200,0.785398
0.349345,-0.000001,-0.780526,0.000000,-2.433333,-0.000010,1.640200,0.785398
0.351351,-0.000001,-0.780526,0.000000,-2.433176,-0.000010,1.640200,0.785398
0.353312,-0.000001,-0.780526,0.000000,-2.433020,-0.000010,1.640200,0.785398
0.355304,-0.000001,-0.780526,0.000000,-2.432864,-0.000010,1.640200,0.785398
0.357334,-0.000001,-0.780526,0.000000,-2.432709,-0.000010,1.640200,0.785398
0.359311,-0.000001,-0.780526,0.000000,-2.432554,-0.000010,1.640200,0.785398
0.361301,-0.000001,-0.780526,0.000000,-2.432400,-0.000010,1.640200,0.785398
0.363342,-0.000001,-0.780527,0.000000,-2.432246,-0.000010,1.640200,0.785398
0.365324,-0.000001,-0.780527,0.000000,-2.432093,-0.000010,1.640200,0.785398
0.367324,-0.000001,-0.780527,0.000000,-2.431940,-0.000010,1.640200,0.785398
0.369331,-0.000001,-0.780528,0.000000,-2.431788,-0.000010,1.640200,0.785398
0.371333,-0.000001,-0.780528,0.000000,-2.431636,-0.000010,1.640200,0.785398
0.373313,-0.000001,-0.780529,0.000000,-2.431485,-0.000010,1.640200,0.785398
0.375309,-0.000001,-0.780529,0.000000,-2.431410,-0.000010,1.640200,0.785398
0.377349,-0.000001,-0.780530,0.000000,-2.431185,-0.000010,1.640200,0.785398
0.379303,-0.000001,-0.780531,0.000000,-2.431036,-0.000010,1.640200,0.785398
0.381351,-0.000001,-0.780531,0.000000,-2.430961,-0.000010,1.640200,0.785398
0.383370,-0.000001,-0.780532,0.000000,-2.430813,-0.000010,1.640200,0.785398
0.385396,-0.000001,-0.780534,0.000000,-2.430592,-0.000010,1.640200,0.785398
0.387402,-0.000001,-0.780534,0.000000,-2.430518,-0.000010,1.640200,0.785398
0.389344,-0.000001,-0.780535,0.000000,-2.430372,-0.000010,1.640200,0.785398
0.391310,-0.000001,-0.780537,0.000000,-2.430226,-0.000010,1.640200,0.785398
0.393343,-0.000001,-0.780538,0.000000,-2.430081,-0.000010,1.640200,0.785398
0.395455,-0.000001,-0.780539,0.000000,-2.429937,-0.000010,1.640200,0.785398
0.397350,-0.000001,-0.780541,0.000000,-2.429793,-0.000010,1.640200,0.785398
0.399372,-0.000001,-0.780543,0.000000,-2.429650,-0.000010,1.640200,0.785398
0.401364,-0.000001,-0.780545,0.000000,-2.429507,-0.000010,1.640200,0.785398
0.403396,-0.000001,-0.780547,0.000000,-2.429366,-0.000010,1.640200,0.785398
0.405366,-0.000001,-0.780549,0.000000,-2.429225,-0.000010,1.640200,0.785398
0.407424,-0.000001,-0.780551,0.000000,-2.429085,-0.000010,1.640200,0.785398
0.409353,-0.000001,-0.780553,0.000000,-2.428945,-0.000010,1.640200,0.785398
0.411379,-0.000001,-0.780556,0.000000,-2.428806,-0.000010,1.640200,0.785398
0.413331,-0.000001,-0.780558,0.000000,-2.428668,-0.000010,1.640200,0.785398
0.415380,-0.000001,-0.780561,0.000000,-2.428531,-0.000010,1.640200,0.785398
0.417328,-0.000001,-0.780564,0.000000,-2.428395,-0.000010,1.640200,0.785398
0.419416,-0.000001,-0.780567,0.000000,-2.428259,-0.000010,1.640200,0.785398
0.421334,-0.000001,-0.780570,0.000000,-2.428124,-0.000010,1.640200,0.785398
0.423348,-0.000001,-0.780573,0.000000,-2.427990,-0.000010,1.640200,0.785398
0.425399,-0.000001,-0.780577,0.000000,-2.427856,-0.000010,1.640200,0.785398
0.427360,-0.000001,-0.780580,0.000000,-2.427724,-0.000010,1.640200,0.785398
0.429356,-0.000001,-0.780584,0.000000,-2.427592,-0.000010,1.640200,0.785398
0.431398,-0.000001,-0.780588,0.000000,-2.427461,-0.000010,1.640200,0.785398
0.433390,-0.000001,-0.780592,0.000000,-2.427331,-0.000010,1.640200,0.785398
0.435347,-0.000001,-0.780595,0.000000,-2.427266,-0.000010,1.640200,0.785398
0.437394,-0.000001,-0.780601,0.000000,-2.427073,-0.000010,1.640200,0.785398
0.439390,-0.000001,-0.780606,0.000000,-2.426946,-0.000010,1.640200,0.785398
0.441378,-0.000001,-0.780611,0.000000,-2.426819,-0.000010,1.640200,0.785398
0.443327,-0.000001,-0.780616,0.000000,-2.426693,-0.000010,1.640200,0.785398
0.445362,-0.000001,-0.780621,0.000000,-2.426568,-0.000010,1.640200,0.785398
0.447365,-0.000001,-0.780627,0.000000,-2.426444,-0.000010,1.640200,0.785398
0.449419,-0.000001,-0.780632,0.000000,-2.426321,-0.000010,1.640200,0.785398
0.451363,-0.000001,-0.780638,0.000000,-2.426198,-0.000010,1.640200,0.785398
0.453359,-0.000001,-0.780644,0.000000,-2.426077,-0.000010,1.640200,0.785398
0.455382,-0.000001,-0.780650,0.000000,-2.425956,-0.000010,1.640200,0.785398
0.457346,-0.000001,-0.780657,0.000000,-2.425836,-0.000010,1.640200,0.785398
0.459376,-0.000001,-0.780663,0.000000,-2.425718,-0.000010,1.640200,0.785398
0.461393,-0.000001,-0.780670,0.000000,-2.425600,-0.000010,1.640200,0.785398
0.463327,-0.000001,-0.780677,0.000000,-2.425483,-0.000010,1.640200,0.785398
0.465364,-0.000001,-0.780685,0.000000,-2.425367,-0.000010,1.640200,0.785398
0.467341,-0.000001,-0.780692,0.000000,-2.425252,-0.000010,1.640200,0.785398
0.469348,-0.000001,-0.780700,0.000000,-2.425137,-0.000010,1.640200,0.785398
0.471328,-0.000001,-0.780708,0.000000,-2.425024,-0.000010,1.640200,0.785398
0.473330,-0.000001,-0.780716,0.000000,-2.424912,-0.000010,1.640200,0.785398
0.475327,-0.000001,-0.780724,0.000000,-2.424800,-0.000010,1.640200,0.785398
0.477327,-0.000001,-0.780733,0.000000,-2.424690,-0.000010,1.640200,0.785398
0.479331,-0.000001,-0.780742,0.000000,-2.424581,-0.000010,1.640200,0.785398
0.481347,-0.000001,-0.780751,0.000000,-2.424472,-0.000010,1.640200,0.785398
0.483314,-0.000001,-0.780760,0.000000,-2.424364,-0.000010,1.640200,0.785398
0.485326,-0.000001,-0.780770,0.000000,-2.424258,-0.000010,1.640200,0.785398
0.487326,-0.000001,-0.780779,0.000000,-2.424152,-0.000010,1.640200,0.785398
0.489308,-0.000001,-0.780789,0.000000,-2.424048,-0.000010,1.640200,0.785398
0.491326,-0.000001,-0.780800,0.000000,-2.423944,-0.000010,1.640200,0.785398
0.493351,-0.000001,-0.780810,0.000000,-2.423842,-0.000010,1.640200,0.785398
0.495394,-0.000001,-0.780821,0.000000,-2.423740,-0.000010,1.640200,0.785398
0.497549,-0.000001,-0.780832,0.000000,-2.423639,-0.000010,1.640200,0.785398
0.499337,-0.000001,-0.780843,0.000000,-2.423540,-0.000010,1.640200,0.785398
0.501376,-0.000001,-0.780855,0.000000,-2.423441,-0.000010,1.640200,0.785398
0.503521,-0.000001,-0.780867,0.000000,-2.423343,-0.000010,1.640200,0.785398
0.505402,-0.000001,-0.780879,0.000000,-2.423247,-0.000010,1.640200,0.785398
0.507412,-0.000001,-0.780885,0.000000,-2.423199,-0.000010,1.640200,0.785398
0.509371,-0.000001,-0.780897,0.000000,-2.423104,-0.000010,1.640200,0.785398
0.511353,-0.000001,-0.780910,0.000000,-2.423010,-0.000010,1.640200,0.785398
0.513339,-0.000001,-0.780923,0.000000,-2.422917,-0.000010,1.640200,0.785398
0.515380,-0.000001,-0.780936,0.000000,-2.422825,-0.000010,1.640200,0.785398
0.517374,-0.000001,-0.780950,0.000000,-2.422734,-0.000010,1.640200,0.785398
0.519365,-0.000001,-0.780964,0.000000,-2.422644,-0.000010,1.640200,0.785398
0.521374,-0.000001,-0.780978,0.000000,-2.422555,-0.000010,1.640200,0.785398
0.523454,-0.000001,-0.780992,0.000000,-2.422467,-0.000010,1.640200,0.785398
0.525344,-0.000001,-0.781006,0.000000,-2.422380,-0.000010,1.640200,0.785398
0.527388,-0.000001,-0.781021,0.000000,-2.422294,-0.000010,1.640200,0.785398
0.529355,-0.000001,-0.781036,0.000000,-2.422210,-0.000010,1.640200,0.785398
0.531334,-0.000001,-0.781052,0.000000,-2.422126,-0.000010,1.640200,0.785398
0.533334,-0.000001,-0.781067,0.000000,-2.422043,-0.000010,1.640200,0.785398
0.535392,-0.000001,-0.781075,0.000000,-2.422002,-0.000010,1.640200,0.785398
0.537365,-0.000001,-0.781100,0.000000,-2.421881,-0.000010,1.640200,0.785398
0.539446,-0.000001,-0.781116,0.000000,-2.421801,-0.000010,1.640200,0.785398
0.541388,-0.000001,-0.781133,0.000000,-2.421723,-0.000010,1.640200,0.785398
0.543379,-0.000001,-0.781150,0.000000,-2.421645,-0.000010,1.640200,0.785398
0.545379,-0.000001,-0.781167,0.000000,-2.421569,-0.000010,1.640200,0.785398
0.547352,-0.000001,-0.781185,0.000000,-2.421494,-0.000010,1.640200,0.785398
0.549362,-0.000001,-0.781203,0.000000,-2.421419,-0.000010,1.640200,0.785398
0.551360,-0.000001,-0.781221,0.000000,-2.421346,-0.000010,1.640200,0.785398
0.553360,-0.000001,-0.781240,0.000000,-2.421274,-0.000010,1.640200,0.785398
0.555328,-0.000001,-0.781258,0.000000,-2.421203,-0.000010,1.640200,0.785398
0.557360,-0.000001,-0.781277,0.000000,-2.421133,-0.000010,1.640200,0.785398
0.559364,-0.000001,-0.781297,0.000000,-2.421064,-0.000010,1.640200,0.785398
0.561331,-0.000001,-0.781316,0.000000,-2.420996,-0.000010,1.640200,0.785398
0.563344,-0.000001,-0.781336,0.000000,-2.420929,-0.000010,1.640200,0.785398
0.565362,-0.000001,-0.781357,0.000000,-2.420863,-0.000010,1.640200,0.785398
0.567337,-0.000001,-0.781377,0.000000,-2.420799,-0.000010,1.640200,0.785398
0.569364,-0.000001,-0.781398,0.000000,-2.420735,-0.000010,1.640200,0.785398
0.571363,-0.000001,-0.781419,0.000000,-2.420673,-0.000010,1.640200,0.785398
0.573374,-0.000001,-0.781440,0.000000,-2.420611,-0.000010,1.640200,0.785398
0.575358,-0.000001,-0.781462,0.000000,-2.420551,-0.000010,1.640200,0.785398
0.577361,-0.000001,-0.781484,0.000000,-2.420491,-0.000010,1.640200,0.785398
0.579387,-0.000001,-0.781506,0.000000,-2.420433,-0.000010,1.640200,0.785398
0.581379,-0.000001,-0.781529,0.000000,-2.420376,-0.000010,1.640200,0.785398
0.583418,-0.000001,-0.781551,0.000000,-2.420319,-0.000010,1.640200,0.785398
0.585363,-0.000001,-0.781575,0.000000,-2.420264,-0.000010,1.640200,0.785398
0.587331,-0.000001,-0.781598,0.000000,-2.420210,-0.000010,1.640200,0.785398
0.589348,-0.000001,-0.781622,0.000000,-2.420157,-0.000010,1.640200,0.785398
0.591427,-0.000001,-0.781646,0.000000,-2.420105,-0.000010,1.640200,0.785398
0.593496,-0.000001,-0.781670,0.000000,-2.420054,-0.000010,1.640200,0.785398
0.595416,-0.000001,-0.781695,0.000000,-2.420004,-0.000010,1.640200,0.785398
0.597434,-0.000001,-0.781719,0.000000,-2.419956,-0.000010,1.640200,0.785398
0.599333,-0.000001,-0.781745,0.000000,-2.419908,-0.000010,1.640200,0.785398
0.601363,-0.000001,-0.781770,0.000000,-2.419861,-0.000010,1.640200,0.785398
0.603360,-0.000001,-0.781796,0.000000,-2.419816,-0.000010,1.640200,0.785398
0.605361,-0.000001,-0.781822,0.000000,-2.419771,-0.000010,1.640200,0.785398
0.607363,-0.000001,-0.781848,0.000000,-2.419728,-0.000010,1.640200,0.785398
0.609375,-0.000001,-0.781875,0.000000,-2.419685,-0.000010,1.640200,0.785398
0.611360,-0.000001,-0.781902,0.000000,-2.419644,-0.000010,1.640200,0.785398
0.613332,-0.000001,-0.781929,0.000000,-2.419603,-0.000010,1.640200,0.785398
0.615358,-0.000001,-0.781956,0.000000,-2.419564,-0.000010,1.640200,0.785398
0.617361,-0.000001,-0.781984,0.000000,-2.419526,-0.000010,1.640200,0.785398
0.619357,-0.000001,-0.782012,0.000000,-2.419488,-0.000010,1.640200,0.785398
0.621366,-0.000001,-0.782040,0.000000,-2.419452,-0.000010,1.640200,0.785398
0.623329,-0.000001,-0.782069,0.000000,-2.419417,-0.000010,1.640200,0.785398
0.625362,-0.000001,-0.782098,0.000000,-2.419383,-0.000010,1.640200,0.785398
0.627326,-0.000001,-0.782127,0.000000,-2.419350,-0.000010,1.640200,0.785398
0.629364,-0.000001,-0.782157,0.000000,-2.419318,-0.000010,1.640200,0.785398
0.631359,-0.000001,-0.782186,0.000000,-2.419287,-0.000010,1.640200,0.785398
0.633380,-0.000001,-0.782216,0.000000,-2.419257,-0.000010,1.640200,0.785398
0.635340,-0.000001,-0.782247,0.000000,-2.419228,-0.000010,1.640200,0.785398
0.637326,-0.000001,-0.782277,0.000000,-2.419200,-0.000010,1.640200,0.785398
0.639331,-0.000001,-0.782308,0.000000,-2.419173,-0.000010,1.640200,0.785398
0.641388,-0.000001,-0.782340,0.000000,-2.419147,-0.000010,1.640200,0.785398
