t,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
2.767375797342192634e+00,3.706086352066220169e-01,5.471830689722430308e-02,4.478688611132343178e-01,1.592514547137134362e-01,1.045683541443987868e-01,-7.065410412471131996e-02,2.311112568163168068e-01,6.063336927339970511e-02,-1.256425020324142272e-01
2.800717674418604641e+00,3.785476370739041529e-01,5.915195295036661249e-02,4.445694388412070319e-01,1.668821972432114054e-01,1.065122796749593398e-01,-7.482239128366349745e-02,2.268578762781689739e-01,5.632789402873494833e-02,-1.244276719544997606e-01
2.834059551495016649e+00,3.865172524629517659e-01,6.357793314099882687e-02,4.412689670391966024e-01,1.743791895630786015e-01,1.083245095817572667e-01,-7.895140841113340580e-02,2.230890100694695455e-01,5.268840499891483398e-02,-1.233037761615189826e-01
2.867401428571428657e+00,3.945050364787233699e-01,6.799338808303702353e-02,4.379716744386922822e-01,1.817586099448807724e-01,1.100257403206113954e-01,-8.304474997933306013e-02,2.197992556882426562e-01,4.962804622694823309e-02,-1.222998364445132963e-01
2.900743305647840220e+00,4.025027482170782656e-01,7.239710293398782248e-02,4.346805238351015843e-01,1.890362290923670585e-01,1.116338940154400633e-01,-8.710682063752990534e-02,2.169731923412090424e-01,4.706830459877491685e-02,-1.214376598638075427e-01
2.934085182724252228e+00,4.105055146199796945e-01,7.678911991004544468e-02,4.313975817940263191e-01,1.962271969607153332e-01,1.131644315728663336e-01,-9.114266903458545510e-02,2.145914687211030181e-01,4.494038074252507814e-02,-1.207359467613885740e-01
2.967427059800664235e+00,4.185112250597928796e-01,8.117046922356922767e-02,4.281243067170120709e-01,2.033459938358584962e-01,1.146306873164089080e-01,-9.515794682877477817e-02,2.126348101694349180e-01,4.318537322621294333e-02,-1.202137846309681846e-01
3.000768936877076243e+00,4.265201327904303286e-01,8.554299947957996753e-02,4.248617669737667635e-01,2.104064843663863149e-01,1.160441943840810619e-01,-9.915897549469745997e-02,2.110863149337614542e-01,4.175369324784838909e-02,-1.198937432155032373e-01
3.034110813953488250e+00,4.345346426095740844e-01,8.990929166627364966e-02,4.216107976140662239e-01,2.174220217659270094e-01,1.174149803319208540e-01,-1.031529117258191963e-01,2.099321633010286514e-01,4.060391984610166316e-02,-1.198047862157289312e-01
3.067452691029900258e+00,4.425592693000939271e-01,9.427264333384965944e-02,4.183720991996809357e-01,2.244055491327225926e-01,1.187518161927394733e-01,-1.071480084050387555e-01,2.091606631624591539e-01,3.970116044490775570e-02,-1.199851182799228783e-01
3.100794568106312266e+00,4.506007553556691247e-01,9.863711133547090060e-02,4.151462757804226245e-01,2.313696400066940495e-01,1.200624027546109002e-01,-1.111539698551950728e-01,2.087593744152074215e-01,3.901487857251082630e-02,-1.204850150446311607e-01
3.134136445182724273e+00,4.586683404554152688e-01,1.030076027708828335e-01,4.119338007903222687e-01,2.383264079333236030e-01,1.213534747637710631e-01,-1.151824015273742313e-01,2.087096775849237584e-01,3.851598995962283306e-02,-1.213696654763306848e-01
3.167478322259136281e+00,4.667741782042218457e-01,1.073900025893537447e-01,4.087348882945723849e-01,2.452871848360822504e-01,1.226307935600310234e-01,-1.192473547894291885e-01,2.089776428551856635e-01,3.817283552895861520e-02,-1.227218748408504118e-01
3.200820199335548288e+00,4.749338903510111898e-01,1.117913203669316374e-01,4.055492322126189597e-01,2.522618216929154444e-01,1.238989827435003216e-01,-1.233659568584351274e-01,2.094997072843664543e-01,3.794553655441041534e-02,-1.246441016081636932e-01
3.234162076411959852e+00,4.831672310248579238e-01,1.162198279895336472e-01,4.023755591887497873e-01,2.592574118117215165e-01,1.251611443908223209e-01,-1.275590914176675805e-01,2.101613460259321164e-01,3.777815317019964092e-02,-1.272589559280599969e-01
3.267503953488371859e+00,4.914988050943290832e-01,1.206851438251397846e-01,3.992109207734788612e-01,2.662761692237352595e-01,1.264181718218496397e-01,-1.318520617892869340e-01,2.107663472388312254e-01,3.758788083710425110e-02,-1.307068057420647245e-01
3.300845830564783867e+00,4.999587349465915986e-01,1.251981922619816445e-01,3.960496271267197610e-01,2.733121030946844554e-01,1.276676453956894219e-01,-1.362751119178723380e-01,2.109941348458811705e-01,3.725050274429548419e-02,-1.351380907203313109e-01
3.334187707641195875e+00,5.085830764629901690e-01,1.297709256982774173e-01,3.928817081893604679e-01,2.803460502394857778e-01,1.289021751889193323e-01,-1.408635770075635230e-01,2.103440253241838642e-01,3.658190003574114668e-02,-1.406966167898339171e-01
3.367529584717607882e+00,5.174136438797605209e-01,1.344156443580644122e-01,3.896907989419828300e-01,2.873386323669177012e-01,1.301070638241159649e-01,-1.456572905220197001e-01,2.080688072542016542e-01,3.531667889099598251e-02,-1.474891726320061713e-01
3.400871461794019890e+00,5.264967298168318210e-01,1.391436985600357223e-01,3.864514039125232503e-01,2.942208594292962665e-01,1.312572239215807346e-01,-1.506987087355596278e-01,2.031064769688561700e-01,3.308716093207828696e-02,-1.555363820545699605e-01
3.434213338870431897e+00,5.358800119894140401e-01,1.439633233118318145e-01,3.831256422434492492e-01,3.008825347439550990e-01,1.323134399293255936e-01,-1.560290403847663376e-01,1.940312193965801901e-01,2.941011313635749289e-02,-1.647006855178241858e-01
3.467555215946843905e+00,5.456067837680449450e-01,1.488763827523544303e-01,3.796598793536739569e-01,3.071595895615104599e-01,1.332184006755723349e-01,-1.616815687574317817e-01,1.790639634656907841e-01,2.369492785793105016e-02,-1.745931244486825795e-01
3.500897093023255913e+00,5.557067441268159769e-01,1.538739895890593734e-01,3.759821581372063126e-01,3.128231920613314676e-01,1.338935066732727663e-01,-1.676715653722756771e-01,1.562024969280179365e-01,1.529296732183302657e-02,-1.844746015333103284e-01
3.534238970099667476e+00,5.661832561741987346e-01,1.589314156346659512e-01,3.720019737134646620e-01,3.175757584647156406e-01,1.342381931487286184e-01,-1.739830277335192021e-01,1.235357481698771548e-01,3.608198009502096553e-03,-1.931888622286583590e-01
3.567580847176079484e+00,5.769984825078069424e-01,1.640034444472744379e-01,3.676144285277960222e-01,3.210610195213767226e-01,1.341341148622731128e-01,-1.805541239661953012e-01,7.977329815175401850e-02,-1.172333189656098347e-02,-1.991869315197568879e-01
3.600922724252491491e+00,5.880600859032445449e-01,1.690221693684727244e-01,3.627106465701009919e-01,3.228953414666271282e-01,1.334564373666863868e-01,-1.872655601054380448e-01,2.492414655583116007e-02,-3.061098574363691968e-02,-2.007094726534886242e-01
3.634264601328903499e+00,5.992154966813834083e-01,1.738997115085273992e-01,3.571948147682344477e-01,3.227230551827747207e-01,1.320928594145688306e-01,-1.939381850967634713e-01,-3.909670236168376334e-02,-5.232105488054042408e-02,-1.961562099927653402e-01
3.667606478405315507e+00,6.102602312993409273e-01,1.785376074497620480e-01,3.510050799176349656e-01,3.202882265781544779e-01,1.299674730060160210e-01,-2.003459925881453108e-01,-1.082813514710388308e-01,-7.543761629392962964e-02,-1.845738060973707018e-01
3.700948355481727514e+00,6.209632318227669145e-01,1.828421815028112296e-01,3.441319389088267622e-01,3.155024481619444487e-01,1.270623959557493632e-01,-2.062462594056115317e-01,-1.770516071199364216e-01,-9.806232578812995593e-02,-1.660758060810626213e-01
3.734290232558139522e+00,6.311047484817580155e-01,1.867418785258873337e-01,3.366263971296589164e-01,3.084817607366062697e-01,1.234283089815062379e-01,-2.114205508115869492e-01,-2.394663295532329372e-01,-1.182332047601782760e-01,-1.419699226137657588e-01
3.767632109634551529e+00,6.405149337308138069e-01,1.902005088824861023e-01,3.285931789404819003e-01,2.995339343141375510e-01,1.191781619968211442e-01,-2.157133468222833250e-01,-2.906774132920741383e-01,-1.344078065150092760e-01,-1.144816751216221618e-01
3.800973986710963537e+00,6.490996228334967588e-01,1.932215652206537571e-01,3.201706884354506011e-01,2.890982995708588077e-01,1.144654918556390344e-01,-2.190546186904006598e-01,-3.280074503470108427e-01,-1.458020003019742383e-01,-8.617674516016812780e-02
3.834315863787375100e+00,6.568456306677665779e-01,1.958427771263876460e-01,3.115052141758694049e-01,2.776611661349028815e-01,1.094555372536943350e-01,-2.214599357102345345e-01,-3.512296339140048573e-01,-1.524543649263003509e-01,-5.934174222862185349e-02
3.867657740863787108e+00,6.638073027135067417e-01,1.981241946943316234e-01,3.027282916906061661e-01,2.656769890117509636e-01,1.042992624653687195e-01,-2.230117488401743286e-01,-3.620785237599593587e-01,-1.550382667162405470e-01,-3.556973768745089887e-02
3.900999617940199116e+00,6.700827992915724396e-01,2.001348077398878711e-01,2.939429202316691248e-01,2.535164108724763388e-01,9.911700359170860786e-02,-2.238318593534649459e-01,-3.633676940948309397e-01,-1.545547335156893243e-01,-1.564587084278406745e-02
3.934341495016611123e+00,6.757895724652478453e-01,2.019416660888146420e-01,2.852194382135750939e-01,2.414462670316527282e-01,9.399297261245327662e-02,-2.240550742449613775e-01,-3.581378174369447276e-01,-1.520477267516252562e-01,3.294680782340899121e-04
3.967683372093023131e+00,6.810452050553603698e-01,2.036031729390200551e-01,2.765984411438646706e-01,2.296344367016821819e-01,8.897789036150748065e-02,-2.238098891851347805e-01,-3.490805319195892098e-01,-1.484190902456044292e-01,1.271044733595276879e-02
4.001025249169434694e+00,6.859555838376223402e-01,2.051662966737013982e-01,2.680972027492233289e-01,2.181682666615898381e-01,8.409583048692960416e-02,-2.232074938996382873e-01,-3.382752818438681253e-01,-1.443502181977132648e-01,2.207853239454167851e-02
4.034367126245847146e+00,6.906095228235813455e-01,2.066665301960011192e-01,2.597167932773469801e-01,2.070769709712284579e-01,7.935207589930468042e-02,-2.223376097588820044e-01,-3.271583871219650441e-01,-1.402999967997894393e-01,2.907357956155658812e-02
4.067709003322258710e+00,6.950778393713697989e-01,2.081293378773736991e-01,2.514482853773389870e-01,1.963521172057143271e-01,7.474009999269046189e-02,-2.212687584678128816e-01,-3.166181051125946944e-01,-1.365423092828479679e-01,3.429349211597230995e-02
4.101050880398671161e+00,6.994149272707079756e-01,2.095721421508219828e-01,2.432774394235392157e-01,1.859636870895672311e-01,7.024692211562839905e-02,-2.200507909615787017e-01,-3.071317892856230691e-01,-1.332151852184591534e-01,3.824895506125768063e-02
4.134392757475082725e+00,7.036613843621268849e-01,2.110062868530768188e-01,2.351878877729382533e-01,1.758714164764749177e-01,6.585681133215982863e-02,-2.187181745519055642e-01,-2.988962620667947601e-01,-1.303658359569368208e-01,4.135337435006170015e-02
4.167734634551495176e+00,7.078468135744191425e-01,2.124387142161879016e-01,2.271631148782508325e-01,1.660321622327070590e-01,6.155363876074865237e-02,-2.172931927130294927e-01,-2.919318940344901581e-01,-1.279857226949749627e-01,4.393136760463589585e-02
4.201076511627906740e+00,7.119923509105432480e-01,2.138732768737531820e-01,2.191875728548311475e-01,1.564043018253107320e-01,5.732224286489662202e-02,-2.157886660349606911e-01,-2.861577043805308973e-01,-1.260353332180406682e-01,4.623503641586102636e-02
4.234418388704319192e+00,7.161127498531589808e-01,2.153117020606236109e-01,2.112472218123010725e-01,1.469500922248592745e-01,5.314912958586758690e-02,-2.142100669114273548e-01,-2.814413172544175668e-01,-1.244602966306645880e-01,4.846188960621013175e-02
4.267760265780730755e+00,7.202179983515095696e-01,2.167542638957472012e-01,2.033297227601781887e-01,1.376367382170702314e-01,4.902276304258984529e-02,-2.125570453026788820e-01,-2.776294854988834993e-01,-1.232008965445816340e-01,5.077129322261830086e-02
4.301102142857142319e+00,7.243145099768737438e-01,2.182002256884181257e-01,1.954244499375742961e-01,1.284367158682767351e-01,4.493363128928121175e-02,-2.108244464761493409e-01,-2.745650158400477769e-01,-1.221970120644423341e-01,5.329837729736008889e-02
4.334444019933554770e+00,7.284059538357023911e-01,2.196481064694164598e-01,1.875224315730590341e-01,1.193277122018262804e-01,4.087420753187491484e-02,-2.090029094142372701e-01,-2.720947531079284665e-01,-1.213900878562596958e-01,5.616546048985401191e-02
4.367785897009966334e+00,7.324937876939758841e-01,2.210958146453794737e-01,1.796162892389525090e-01,1.102924162457543100e-01,3.683888451408469378e-02,-2.070791227169637705e-01,-2.700716606052435687e-01,-1.207231348152992684e-01,5.949131499878919371e-02
4.401127774086378786e+00,7.365775457498395795e-01,2.225406797224764865e-01,1.717002286402097289e-01,1.013183199823813191e-01,3.282393568929328070e-02,-2.050358051906298051e-01,-2.683529566341655292e-01,-1.201393714872463353e-01,6.339855650474948701e-02
4.434469651162790349e+00,7.406549166671296813e-01,2.239794022071222024e-01,1.637701250784167062e-01,9.239763365937819772e-02,2.882754020175437581e-02,-2.028514689613571398e-01,-2.667956599456015043e-01,-1.195799252420288450e-01,6.801944547434682353e-02
4.467811528239202801e+00,7.447216342603049100e-01,2.254079337852903375e-01,1.558237395307049411e-01,8.352738378552841680e-02,2.484989735284076628e-02,-2.005000132110070499e-01,-2.652503343905929789e-01,-1.189808314237288805e-01,7.350024657443764153e-02
4.501153405315614364e+00,7.487711918299686520e-01,2.268212945527285918e-01,1.478611013107040961e-01,7.470974557192155974e-02,2.089345169019585224e-02,-1.979501965886154013e-01,-2.635533998871180117e-01,-1.182694226085392736e-01,8.000391993275438041e-02
4.534495282392026816e+00,7.527943818466666936e-01,2.282133309191287651e-01,1.398850990402165650e-01,6.595265366131494722e-02,1.696324825181649842e-02,-1.951650514829490479e-01,-2.615182909939549050e-01,-1.173601900220362787e-01,8.771050088933415867e-02
4.567837159468438379e+00,7.567786591245651007e-01,2.295764177673053630e-01,1.319023249242269602e-01,5.727072414881400481e-02,1.306743363143768669e-02,-1.921013311106899990e-01,-2.589258920880291304e-01,-1.161502971598001033e-01,9.681411783031629303e-02
4.601179036544849943e+00,7.607073307301992493e-01,2.309011127994267942e-01,1.239242141625387927e-01,4.868650312951619541e-02,9.217910391234946516e-03,-1.887091226510297093e-01,-2.555149807355745484e-01,-1.145150949848093153e-01,1.075150513282414205e-01
4.634520913621262395e+00,7.645585920214217346e-01,2.321757808481672292e-01,1.159685093619355900e-01,4.023202599107941063e-02,5.431137190683383090e-03,-1.849318238601893039e-01,-2.509740092443368820e-01,-1.123042923762928996e-01,1.200045664911746079e-01
4.667862790697673958e+00,7.683044609599596342e-01,2.333862231575002388e-01,1.080610493519755660e-01,3.195061399831827798e-02,1.729038568107373226e-03,-1.807067676419160107e-01,-2.449365621779864832e-01,-1.093399367235276393e-01,1.344397343076906559e-01
4.701204667774086410e+00,7.719097196401815131e-01,2.345153734070799523e-01,1.002378180677192809e-01,2.389873649576469000e-02,-1.860060268873657682e-03,-1.759668776692442926e-01,-2.369841791787226926e-01,-1.054180297138932881e-01,1.509054490496324064e-01
4.734546544850497973e+00,7.753310573564631270e-01,2.355431589355895250e-01,9.254707932613373544e-02,1.614761925585556090e-02,-5.300631408608973139e-03,-1.706438257771688283e-01,-2.266617130864621299e-01,-1.003163323852589994e-01,1.693618117987358285e-01
4.767888421926910425e+00,7.785167211515389152e-01,2.364466687448638638e-01,8.505125943903536767e-02,8.784082544449137164e-03,-8.549529915165237151e-03,-1.646731962483805600e-01,-2.135115095237625771e-01,-9.381145614887927142e-02,1.895777990026094872e-01
4.801230299003321988e+00,7.814071014157413231e-01,2.372008089408597642e-01,7.782802609887237710e-02,1.909870245974654417e-03,-1.155633148715926040e-02,-1.580020664356453497e-01,-1.971323972781147404e-01,-8.570817721357640306e-02,2.110576580401013203e-01
4.834572176079734440e+00,7.839367688828660086e-01,2.377796392703654949e-01,7.096978655496311017e-02,-4.361445771201481400e-03,-1.426487293336203138e-02,-1.505990792675636625e-01,-1.772661280022282126e-01,-7.588224075930423418e-02,2.329750819981983301e-01
4.867914053156146004e+00,7.860384570475918986e-01,2.381585368341915809e-01,6.458068576263396865e-02,-9.910900653348946390e-03,-1.661644417451809894e-02,-1.424664133439434988e-01,-1.539058357769546026e-01,-6.433392091138145918e-02,2.541403889472196864e-01
4.901255930232557567e+00,7.876492483157523372e-01,2.383171868833975082e-01,5.877028195595844495e-02,-1.462446468683681333e-02,-1.855490029910381033e-02,-1.336520440507042162e-01,-1.274079838687018351e-01,-5.124312892775150646e-02,2.730333148312616975e-01
4.934597807308970019e+00,7.887186924857099157e-01,2.382431376275941926e-01,5.364358809013551610e-02,-1.840694332675641559e-02,-2.003352838595773983e-02,-1.242595269022050697e-01,-9.857413950103832700e-02,-3.700941734359505797e-02,2.879313384249528873e-01
4.967939684385381582e+00,7.892177889716526229e-01,2.379353142758887929e-01,4.928817830638275443e-02,-2.119775837115022224e-02,-2.102282718658336075e-02,-1.144517014662811139e-01,-6.865953939334884515e-02,-2.225565702657844938e-02,2.971430149644932461e-01
5.001281561461794034e+00,7.891469269459461255e-01,2.374065920700259014e-01,4.576040376902695828e-02,-2.298541917190861927e-02,-2.151761914762766528e-02,-1.044449151440839246e-01,-3.927255459864760490e-02,-7.777779294972625608e-03,2.993162741110790837e-01
5.034623438538205598e+00,7.885404340393371569e-01,2.366844714854334231e-01,4.307392223539918685e-02,-2.381659974695979343e-02,-2.154147870894423944e-02,-9.449216862951866081e-02,-1.215949239456852460e-02,5.561970951296966829e-03,2.937458325379928570e-01
5.067965315614618049e+00,7.874657837974425867e-01,2.358092373351010629e-01,4.119398759180511321e-02,-2.379625977337115894e-02,-2.114672604410623019e-02,-8.485684026370382549e-02,1.108424488838481020e-02,1.697781313437831535e-02,2.805781383940121887e-01
5.101307192691029613e+00,7.860168711034399847e-01,2.348296899107185642e-01,4.003977596673667649e-02,-2.307746068585304552e-02,-2.040933439183877096e-02,-7.578216502819534739e-02,2.929555339045577730e-02,2.589908975935522120e-02,2.608309952735383686e-01
5.134649069767442064e+00,7.843026263414114574e-01,2.337973381071859758e-01,3.949468108286897927e-02,-2.184272229331107873e-02,-1.941967750981146712e-02,-6.746365029944681457e-02,4.192908678548885881e-02,3.206117062237957144e-02,2.362087332591447375e-01
5.167990946843853628e+00,7.824337376579724168e-01,2.327604515994717849e-01,3.942200609438614722e-02,-2.028147177079708818e-02,-1.827137517220427110e-02,-6.003087993079257723e-02,4.909270542054017944e-02,3.552210755996608460e-02,2.087719045422206376e-01
5.201332823920265191e+00,7.805106527380232251e-01,2.317593279008038909e-01,3.968201409521156936e-02,-1.856903639435077136e-02,-1.705093002229252086e-02,-5.354195594293655047e-02,5.143734073673479623e-02,3.660748122116586761e-02,1.805701890130163023e-01
5.234674700996677643e+00,7.786152281840057476e-01,2.308235967085678908e-01,4.014647232005127964e-02,-1.685143678683363039e-02,-1.583025089429792795e-02,-4.798978183931965069e-02,4.995578174542132655e-02,3.581054710689502568e-02,1.533443838987321173e-01
5.268016578073089207e+00,7.768069242102604299e-01,2.299716664508809627e-01,4.070829931636427146e-02,-1.523779732592696681e-02,-1.466294830293821301e-02,-4.331637674631724777e-02,4.576297802770849799e-02,3.368359162115793642e-02,1.283578467715510985e-01
5.301358455149501658e+00,7.751230594013749364e-01,2.292118506604203798e-01,4.128579237756117848e-02,-1.379978961073283390e-02,-1.358410255164851227e-02,-3.943039874161969466e-02,3.991587675224207016e-02,3.074908986706281419e-02,1.063611438433795520e-01
5.334700332225913222e+00,7.735818394189145630e-01,2.285444625891778769e-01,4.182234921199469435e-02,-1.257605681378603721e-02,-1.261248355381990732e-02,-3.622381637885218469e-02,3.330024699789030374e-02,2.744410123251002712e-02,8.765420753578691271e-02
5.368042209302325674e+00,7.721867221736351539e-01,2.279642063681061037e-01,4.228325852121510992e-02,-1.157920412669720400e-02,-1.175402685211460185e-02,-3.358528711584267412e-02,2.658383318492487518e-02,2.409745983629007007e-02,7.219769974135042956e-02
5.401384086378737237e+00,7.709309626122292647e-01,2.274623904736234326e-01,4.265112339420142062e-02,-1.080334701724282483e-02,-1.100557446638919176e-02,-3.140940271890057395e-02,2.021904419391924029e-02,2.093138898705501627e-02,5.973285566018671916e-02
5.434725963455149689e+00,7.698016177262345661e-01,2.270287155797544310e-01,4.292110023851205408e-02,-1.023092235446481160e-02,-1.035824325482469915e-02,-2.960207605415266646e-02,1.447428765832694739e-02,1.807718837904488327e-02,4.988483603458249843e-02
5.468067840531561252e+00,7.687826925850369530e-01,2.266525682578358070e-01,4.309666357809357334e-02,-9.838147177497697307e-03,-9.800119680746677275e-03,-2.808289457681654305e-02,9.476435736658276113e-03,1.559634045047163416e-02,4.223947890758385920e-02
5.501409717607972816e+00,7.678573866991734720e-01,2.263238614831959150e-01,4.318620962222677329e-02,-9.598998043556456264e-03,-9.318220722541705608e-03,-2.678538902713595293e-02,5.252941112876991295e-03,1.350137890743159999e-02,3.639335762721425394e-02
5.534751594684385267e+00,7.670095522713673564e-01,2.260335119232839141e-01,4.320054570627812618e-02,-9.487861343747346771e-03,-8.899797048959386114e-03,-2.565604886400758844e-02,1.767704119936457183e-03,1.177362596979994631e-02,3.198198430196595027e-02
5.568093471760796831e+00,7.662245344475695497e-01,2.257736533617366592e-01,4.315116813289666953e-02,-9.481120896607679593e-03,-8.533111142884262923e-03,-2.465271024862418156e-02,-1.051292866244729488e-03,1.037683644867469154e-02,2.869232396841025004e-02
5.601435348837209283e+00,7.654895662043577076e-01,2.255376744196967986e-01,4.304917284231063457e-02,-9.557965498782627911e-03,-8.207830638331900519e-03,-2.374273698642494212e-02,-3.292316938192235698e-03,9.266892903628061798e-03,2.626520813755834488e-02
5.634777225913620846e+00,7.647938658360893260e-01,2.253201498108826084e-01,4.290463726895355628e-02,-9.700664949907268630e-03,-7.915159934738180691e-03,-2.290124756640649073e-02,-5.046883384069992227e-03,8.398201871904185239e-03,2.449196289889104053e-02
5.668119102990033298e+00,7.641285516172269254e-01,2.251167150159404939e-01,4.272633153165363712e-02,-9.894510629603923274e-03,-7.647807009380056149e-03,-2.210952095375520732e-02,-6.401850164530096740e-03,7.727573219050079024e-03,2.320823567689159900e-02
5.701460980066444861e+00,7.634864562415394351e-01,2.249239178986077170e-01,4.252164577310148241e-02,-1.012756435240200897e-02,-7.399856342001099110e-03,-2.135363528420785445e-02,-7.435157208540158630e-03,7.216302085439620616e-03,2.228689772944631928e-02
5.734802857142857313e+00,7.628618971364279355e-01,2.247390682980137389e-01,4.229664903441741897e-02,-1.039031482498581176e-02,-7.166596895222089939e-03,-2.062334694473567931e-02,-8.214024520004893637e-03,6.831039815442105888e-03,2.163109934030441744e-02
5.768144734219268877e+00,7.622504384170303293e-01,2.245600976824089767e-01,4.205621978991409826e-02,-1.067530634409928278e-02,-6.944336962340006032e-03,-1.991119237374368300e-02,-8.794706929806283408e-03,6.543899635141823407e-03,2.116802645875719494e-02
5.801486611295680440e+00,7.616486655634453484e-01,2.243854348909282426e-01,4.180420793625042042e-02,-1.097677889973915077e-02,-6.730225100751538458e-03,-1.921178347245944273e-02,-9.223159101781248231e-03,6.332116459655908434e-03,2.084357682175097884e-02
5.834828488372092892e+00,7.610539838931030809e-01,2.242139001322806802e-01,4.154360267023858577e-02,-1.129034121815484376e-02,-6.522087665077261689e-03,-1.852126442129654188e-02,-9.536171228900011329e-03,6.177477418835944888e-03,2.061798081862738566e-02
5.868170365448504455e+00,7.604644453643173430e-01,2.240446170893287403e-01,4.127669113263091050e-02,-1.161268659752635185e-02,-6.318287715269261043e-03,-1.783689910842245485e-02,-9.762688373840875192e-03,6.065664088117999134e-03,2.046229431386652892e-02
5.901512242524916907e+00,7.598786041654687073e-01,2.238769416838835846e-01,4.100519990747912569e-02,-1.194135392954668098e-02,-6.117606412251588160e-03,-1.715676181786793958e-02,-9.925135279633382282e-03,5.985594070010871563e-03,2.035564913158174200e-02
5.934854119601328470e+00,7.592953992042166256e-01,2.237104054466514946e-01,4.073041619924352985e-02,-1.227453187844694364e-02,-5.919145831846055368e-03,-1.647950800611091421e-02,-1.004064577058646351e-02,5.928811592397783582e-03,2.028313482668533951e-02
5.968195996677740922e+00,7.587140604502647934e-01,2.235446712610161812e-01,4.045328842064693092e-02,-1.261090188364805999e-02,-5.722250997605721895e-03,-1.580420624163667367e-02,-1.012214740503612070e-02,5.888951126647752089e-03,2.023419024324867033e-02
6.001537873754152486e+00,7.581340356517463075e-01,2.233794993166438037e-01,4.017450760722623276e-02,-1.294951466750301691e-02,-5.526448462698681230e-03,-1.513021623844865160e-02,-1.017928389584368820e-02,5.861282378396617636e-03,2.020139792365871489e-02
6.034879750830564937e+00,7.575549339557863249e-01,2.232147213077968761e-01,3.989457193552438385e-02,-1.328969474841030021e-02,-5.331398684464442803e-03,-1.445710118895204843e-02,-1.021917754454530584e-02,5.842335593808741477e-03,2.017959147395996869e-02
6.068221627906976501e+00,7.569764832431672419e-01,2.230502211764708864e-01,3.961383692176638494e-02,-1.363096779052753484e-02,-5.136859592282846596e-03,-1.378456532169468340e-02,-1.024704562694982168e-02,5.829600412960250951e-03,2.016520186732977116e-02
6.101563504983388064e+00,7.563984983927838357e-01,2.228859209809022635e-01,3.933255384102195273e-02,-1.397300621979059160e-02,-4.942659043717400648e-03,-1.311240982518896425e-02,-1.026668989020406396e-02,5.821288852891974910e-03,2.015578342008030391e-02
6.134905382059800516e+00,7.558208581305272400e-01,2.227217707351425435e-01,3.905089869892545279e-02,-1.431558921512918539e-02,-4.748674197564023772e-03,-1.244050201535248402e-02,-1.028087961175129864e-02,5.816152525317953847e-03,2.014967345588509345e-02
6.168247259136212080e+00,7.552434885504402118e-01,2.225577413063008214e-01,3.876899379090380238e-02,-1.465857386829539505e-02,-4.554816158603772203e-03,-1.176875395419704068e-02,-1.029164830254253662e-02,5.813344588767126869e-03,2.014575036299569646e-02
6.201589136212624531e+00,7.546663517980709557e-01,2.223938196677943402e-01,3.848692355231635165e-02,-1.500187496036325951e-02,-4.361018556201027435e-03,-1.109710775092231580e-02,-1.030052258703336061e-02,5.812317745343098876e-03,2.014326303821209821e-02
6.234931013289036095e+00,7.540894387559530232e-01,2.222300059852362342e-01,3.820474608741489253e-02,-1.534545138413473744e-02,-4.167228991015217189e-03,-1.042552555392124020e-02,-1.030869937147309290e-02,5.812750852855834774e-03,2.014171151381711350e-02
6.268272890365448546e+00,7.535127648673989320e-01,2.220663121595110034e-01,3.792250148600068149e-02,-1.568929773488594165e-02,-3.973402507377571391e-03,-9.753982812117832635e-03,-1.031718502162226256e-02,5.814498115039152225e-03,2.014076398744399365e-02
6.301614767441860110e+00,7.529363684844201376e-01,2.219027615752162119e-01,3.764021779404662371e-02,-1.603344001366579369e-02,-3.779496428189888305e-03,-9.082463799732475376e-03,-1.032690825871905409e-02,5.817556005096249580e-03,2.014019938862314854e-02
6.334956644518272562e+00,7.523603113310366464e-01,2.217393899052061967e-01,3.735791530330351273e-02,-1.637793474636912994e-02,-3.585466032963448638e-03,-8.410958707498032011e-03,-1.033881664207290940e-02,5.822044125132523444e-03,2.013986747483304668e-02
6.368298521594684125e+00,7.517846808391315250e-01,2.215762469069532115e-01,3.707560966757632998e-02,-1.672287112085690808e-02,-3.391260669082658309e-03,-7.739461828370253899e-03,-1.035396495442483279e-02,5.828197181915753533e-03,2.013966070099359323e-02
6.401640398671096577e+00,7.512095942494904088e-01,2.214133992193347833e-01,3.679331423160962788e-02,-1.706837599989695017e-02,-3.196819964930397353e-03,-7.067970524591685871e-03,-1.037360277553319061e-02,5.836366059944100848e-03,2.013949374009341153e-02
6.434982275747508140e+00,7.506352044819062375e-01,2.212509342333009998e-01,3.651104186537854068e-02,-1.741462189801961519e-02,-3.002069869595460315e-03,-6.396484779043528496e-03,-1.039926790365435991e-02,5.847026558444443425e-03,2.013928757574592887e-02
6.468324152823919704e+00,7.500617078680978933e-01,2.210889651688792978e-01,3.622880653026490372e-02,-1.776183822415359007e-02,-2.806918283382055929e-03,-5.725007223077623053e-03,-1.043289192639096710e-02,5.860794815032258596e-03,2.013895580200788377e-02
6.501666029900332155e+00,7.494893539133858917e-01,2.209276375467518205e-01,3.594662475949916836e-02,-1.811032629834205196e-02,-2.611250069009704057e-03,-5.053543601447847873e-03,-1.047692422760951314e-02,5.878448786723627743e-03,2.013839128094403394e-02
