elapsed_time,x,y,z
16.100312,0.731088710620647,-0.16159700658078718,0.022276601478358027
16.200294,0.7538439084076405,-0.1652703559714168,0.023395306641046887
16.300328,0.7709709537375703,-0.16789583643176223,0.02391227082772307
16.400454,0.7815998946478567,-0.16942883651594262,0.023671947953822325
16.500491,0.7870375179485667,-0.1701753705190303,0.02321176627701249
16.600488,0.7889135990814368,-0.1703909014247855,0.023296990938317053
16.700365,0.7893745550640278,-0.17045000053041404,0.024235884171927402
16.800659,0.7895824089262881,-0.17050615201895283,0.02563495881508626
16.900522,0.7899699481593577,-0.17058428812782805,0.02692283711985677
17.000317,0.7901108611241869,-0.1705714541386522,0.027280163379115263
17.100359,0.7894368114274057,-0.16956317776107432,0.026684160945738944
17.200482,0.7855653667545559,-0.16661503023053595,0.02474859000072893
17.300317,0.7773322718564185,-0.1619099053094781,0.02232722919515512
17.400456,0.7638066163269689,-0.1559216189857625,0.020862742386913657
17.500864,0.7460409110744933,-0.14879655455931742,0.02240070171793246
17.600745,0.7252768180095323,-0.13965496996790572,0.028632593611350954
17.700727,0.7033837518392936,-0.128356488797782,0.04012039225049985
17.800371,0.6811605381881565,-0.11521828976884553,0.056511133068014585
17.900281,0.6579998014543517,-0.10161632134607784,0.07635897900845812
18.000378,0.6340566528323031,-0.0892896195929268,0.09688338913536418
18.100368,0.6085250706739791,-0.07929056803109434,0.11599718447120988
18.20062,0.581964495948468,-0.07239877621046692,0.1319334274239956
18.300833,0.554826879624932,-0.06742697849026649,0.14576458921363517
18.400454,0.5297146840122209,-0.0626283705877318,0.16002149978394017
18.500535,0.5085319258768038,-0.05679594990596971,0.17848865210535125
18.60141,0.49283535530431793,-0.04935170683695197,0.2029977461718772
18.700361,0.4811797286701583,-0.04018818471589725,0.23402562044417802
18.800303,0.4708140322623372,-0.028501098241047004,0.2687894145410164
18.900296,0.45968210984072755,-0.013233086594932306,0.3034936050122572
19.00084,0.44850877951424983,0.004694243180470979,0.334890905474056
19.100564,0.43799268700729294,0.023582658059249577,0.36343132838746456
19.200365,0.4292593318564453,0.03943045446607789,0.3892126713846567
19.30054,0.4199531084380693,0.050120258150066925,0.4129231430066939
19.4004,0.40769546136916796,0.055168561982617416,0.4327725960445783
19.500899,0.39227390592433375,0.055885426458577,0.44857432152550836
19.60071,0.3768700818734043,0.053685308474895055,0.4591549647096404
19.700711,0.36521821312427305,0.05016710731178952,0.46522718623678616
19.801171,0.3599774075325042,0.046625099797454,0.4677052488373279
19.90081,0.3596084708710337,0.04386266917448553,0.46763958361361396
20.00042,0.3602687504035528,0.04287070470160691,0.4658365763535762
20.100348,0.3610241210226575,0.04280283198747076,0.4633409824369712
20.200552,0.36144380465636494,0.042936925076910964,0.4611374338183292
20.300312,0.36160275948622345,0.043096192829012454,0.4599621123056694
20.400367,0.36159793086764186,0.043118097430745975,0.4599016828498059
20.500234,0.36152827624982065,0.04312918104150657,0.4600962244067429
20.600609,0.3614443572730634,0.04314253443141408,0.4603301588873113
20.700688,0.36141852246380723,0.043146645328574026,0.4604020787151961
20.800186,0.3614185224637567,0.04314664532863907,0.46040207871518146
20.900564,0.3614185224637133,0.04314664532874854,0.4604020787151849
21.000355,0.3614173581144853,0.0431563973997813,0.46040207871520433
21.100279,0.36141066887564627,0.04321238023812708,0.46040207871520733
21.200524,0.3614097564686294,0.04322001055366448,0.46040207871519956
21.30034,0.3614097564685924,0.04322001055367462,0.4604020787151878
21.400461,0.36141340505643094,0.04329959412986019,0.46041023877219817
21.500384,0.3614134197330372,0.04363572735278422,0.46041112090619146
21.600534,0.3613552486783132,0.043533227036093074,0.46036735051504823
21.700341,0.3613102488561387,0.04348681741369424,0.4603500680448023
21.800485,0.36130815075827627,0.04347169963507065,0.46035036189549317
21.900734,0.3613104206319459,0.04343345713482797,0.46035519940581404
22.00059,0.36131129919276034,0.04341964226710898,0.4603570771950051
22.100694,0.3613112991927198,0.043419642267008236,0.4603570771949777
22.200289,0.3613112991926786,0.04341964226690648,0.46035707719495
22.300357,0.3613112991926384,0.04341964226680596,0.4603570771949226
22.400316,0.3613112991925975,0.0434196422667041,0.4603570771948948
22.50071,0.36131129919255645,0.043419642266602346,0.4603570771948672
22.600613,0.3613112991925158,0.04341964226650076,0.4603570771948394
22.700757,0.3613112991924751,0.04341964226640001,0.460357077194812
22.800715,0.3613112991924345,0.043419642266299394,0.4603570771947846
22.900348,0.3613112991923934,0.043419642266197475,0.4603570771947568
