0.028,0.00240134,-0.780629,-0.00106565,-2.35455,-0.000938171,1.5753,0.7971,0.00226156,-0.780982,-0.00100383,-2.35465,-0.000883968,1.57498,0.79642
0.029,0.00240135,-0.780629,-0.00106564,-2.35455,-0.000938147,1.5753,0.797099,0.00227553,-0.780947,-0.00101001,-2.35464,-0.000889389,1.57501,0.796488
0.029,0.00240135,-0.780629,-0.00106564,-2.35455,-0.000938147,1.5753,0.797099,0.00228812,-0.780915,-0.00101557,-2.35463,-0.000894264,1.57504,0.796549
0.031,0.00240139,-0.780629,-0.0010656,-2.35455,-0.000938098,1.5753,0.797099,0.00229944,-0.780887,-0.00102058,-2.35462,-0.000898653,1.57507,0.796604
0.032,0.0024014,-0.780629,-0.00106558,-2.35455,-0.000938074,1.5753,0.797099,0.00230963,-0.780861,-0.00102508,-2.35462,-0.000902597,1.57509,0.796653
0.033,0.00240142,-0.780629,-0.00106556,-2.35455,-0.000938049,1.5753,0.797099,0.00231881,-0.780838,-0.00102913,-2.35461,-0.000906145,1.57511,0.796698
0.034,0.00240144,-0.780629,-0.00106555,-2.35455,-0.000938025,1.5753,0.797099,0.00232707,-0.780817,-0.00103277,-2.35461,-0.000909335,1.57513,0.796738
0.035,0.00240146,-0.780629,-0.00106553,-2.35455,-0.000938001,1.5753,0.797099,0.00233451,-0.780798,-0.00103605,-2.3546,-0.000912204,1.57515,0.796774
0.036,0.00240147,-0.780629,-0.00106551,-2.35455,-0.000937976,1.5753,0.797099,0.0023412,-0.780781,-0.001039,-2.3546,-0.000914784,1.57516,0.796807
0.037,0.00240149,-0.780629,-0.00106549,-2.35455,-0.000937952,1.5753,0.797099,0.00234723,-0.780766,-0.00104165,-2.35459,-0.000917103,1.57517,0.796836
0.038,0.00240151,-0.780629,-0.00106548,-2.35455,-0.000937928,1.5753,0.797099,0.00235266,-0.780752,-0.00104403,-2.35459,-0.000919188,1.57519,0.796862
0.039,0.00240152,-0.780629,-0.00106546,-2.35455,-0.000937903,1.5753,0.797099,0.00235754,-0.78074,-0.00104618,-2.35458,-0.000921062,1.5752,0.796886
0.04,0.00240154,-0.780629,-0.00106544,-2.35455,-0.000937879,1.57529,0.797099,0.00236194,-0.780729,-0.00104811,-2.35458,-0.000922746,1.57521,0.796907
0.041,0.00240156,-0.780629,-0.00106542,-2.35455,-0.000937855,1.57529,0.797099,0.0023659,-0.780719,-0.00104984,-2.35458,-0.000924259,1.57522,0.796926
0.042,0.00240158,-0.780629,-0.0010654,-2.35455,-0.00093783,1.57529,0.797099,0.00236947,-0.78071,-0.0010514,-2.35458,-0.000925619,1.57522,0.796944
0.043,0.00240159,-0.780629,-0.00106539,-2.35455,-0.000937806,1.57529,0.797099,0.00237268,-0.780702,-0.0010528,-2.35457,-0.00092684,1.57523,0.796959
0.044,0.00240161,-0.780629,-0.00106537,-2.35455,-0.000937782,1.57529,0.797099,0.00237557,-0.780694,-0.00105406,-2.35457,-0.000927937,1.57524,0.796973
0.045,0.00240163,-0.780629,-0.00106535,-2.35455,-0.000937757,1.57529,0.797099,0.00237817,-0.780688,-0.00105519,-2.35457,-0.000928921,1.57524,0.796986
0.046,0.00240164,-0.780629,-0.00106533,-2.35455,-0.000937733,1.57529,0.797099,0.00238052,-0.780682,-0.0010562,-2.35457,-0.000929805,1.57525,0.796997
0.047,0.00240166,-0.780629,-0.00106532,-2.35455,-0.000937709,1.57529,0.797099,0.00238263,-0.780677,-0.00105712,-2.35457,-0.000930598,1.57525,0.797007
0.048,0.00240168,-0.780629,-0.0010653,-2.35455,-0.000937684,1.57529,0.797098,0.00238453,-0.780672,-0.00105794,-2.35457,-0.000931309,1.57526,0.797016
0.049,0.0024017,-0.780629,-0.00106528,-2.35456,-0.00093766,1.57529,0.797098,0.00238625,-0.780668,-0.00105867,-2.35457,-0.000931946,1.57526,0.797024
0.05,0.00240171,-0.780629,-0.00106526,-2.35456,-0.000937636,1.57529,0.797098,0.00238779,-0.780664,-0.00105933,-2.35456,-0.000932518,1.57526,0.797032
0.051,0.00240173,-0.780629,-0.00106524,-2.35456,-0.000937611,1.57529,0.797098,0.00238918,-0.78066,-0.00105993,-2.35456,-0.000933029,1.57527,0.797039
0.052,0.00240175,-0.780629,-0.00106523,-2.35456,-0.000937587,1.57529,0.797098,0.00239044,-0.780657,-0.00106046,-2.35456,-0.000933488,1.57527,0.797044
0.053,0.00240176,-0.780629,-0.00106521,-2.35456,-0.000937563,1.57529,0.797098,0.00239157,-0.780654,-0.00106094,-2.35456,-0.000933898,1.57527,0.79705
0.054,0.00240178,-0.780629,-0.00106519,-2.35456,-0.000937538,1.57529,0.797098,0.00239259,-0.780652,-0.00106136,-2.35456,-0.000934264,1.57527,0.797055
0.055,0.0024018,-0.780629,-0.00106517,-2.35456,-0.000937514,1.57529,0.797098,0.00239351,-0.780649,-0.00106175,-2.35456,-0.000934591,1.57528,0.797059
0.056,0.00240182,-0.780629,-0.00106515,-2.35456,-0.00093749,1.57529,0.797098,0.00239434,-0.780647,-0.00106209,-2.35456,-0.000934884,1.57528,0.797063
0.057,0.00240183,-0.780629,-0.00106514,-2.35456,-0.000937465,1.57529,0.797098,0.00239509,-0.780646,-0.00106239,-2.35456,-0.000935144,1.57528,0.797066
0.058,0.00240185,-0.780629,-0.00106512,-2.35456,-0.000937441,1.57529,0.797098,0.00239576,-0.780644,-0.00106267,-2.35456,-0.000935376,1.57528,0.79707
0.059,0.00240187,-0.780629,-0.0010651,-2.35456,-0.000937417,1.57529,0.797098,0.00239637,-0.780642,-0.00106291,-2.35456,-0.000935583,1.57528,0.797072
0.06,0.00240188,-0.780629,-0.00106508,-2.35456,-0.000937392,1.57529,0.797098,0.00239692,-0.780641,-0.00106313,-2.35456,-0.000935766,1.57528,0.797075
0.061,0.0024019,-0.780629,-0.00106507,-2.35456,-0.000937368,1.57529,0.797098,0.00239742,-0.78064,-0.00106333,-2.35456,-0.000935929,1.57529,0.797077
0.062,0.00240192,-0.780629,-0.00106505,-2.35456,-0.000937343,1.57529,0.797098,0.00239786,-0.780639,-0.0010635,-2.35456,-0.000936073,1.57529,0.797079
0.063,0.00240193,-0.780629,-0.00106503,-2.35456,-0.000937319,1.57529,0.797098,0.00239827,-0.780638,-0.00106366,-2.35456,-0.0009362,1.57529,0.797081
0.064,0.00240195,-0.780629,-0.00106501,-2.35456,-0.000937295,1.57529,0.797098,0.00239864,-0.780637,-0.00106379,-2.35456,-0.000936312,1.57529,0.797083
0.065,0.00240197,-0.780629,-0.00106499,-2.35456,-0.00093727,1.57529,0.797098,0.00239897,-0.780636,-0.00106392,-2.35456,-0.00093641,1.57529,0.797084
0.066,0.00240199,-0.780629,-0.00106498,-2.35456,-0.000937246,1.57529,0.797097,0.00239927,-0.780635,-0.00106402,-2.35456,-0.000936496,1.57529,0.797086
0.067,0.002402,-0.780629,-0.00106496,-2.35456,-0.000937222,1.57529,0.797097,0.00239954,-0.780635,-0.00106412,-2.35456,-0.000936571,1.57529,0.797087
0.068,0.00240202,-0.780629,-0.00106494,-2.35456,-0.000937197,1.57529,0.797097,0.00239979,-0.780634,-0.0010642,-2.35456,-0.000936636,1.57529,0.797088
0.069,0.00240204,-0.780629,-0.00106492,-2.35456,-0.000937173,1.57529,0.797097,0.00240001,-0.780634,-0.00106428,-2.35456,-0.000936692,1.57529,0.797089
0.07,0.00240205,-0.780629,-0.0010649,-2.35456,-0.000937149,1.57529,0.797097,0.00240021,-0.780633,-0.00106434,-2.35456,-0.00093674,1.57529,0.79709
0.071,0.00240207,-0.780629,-0.00106489,-2.35456,-0.000937124,1.57529,0.797097,0.0024004,-0.780633,-0.0010644,-2.35456,-0.000936781,1.57529,0.79709
0.072,0.00240209,-0.780629,-0.00106487,-2.35456,-0.0009371,1.57529,0.797097,0.00240056,-0.780632,-0.00106445,-2.35456,-0.000936816,1.57529,0.797091
0.073,0.00240211,-0.780629,-0.00106485,-2.35456,-0.000937076,1.57529,0.797097,0.00240072,-0.780632,-0.00106449,-2.35456,-0.000936844,1.57529,0.797092
0.074,0.00240212,-0.780629,-0.00106483,-2.35456,-0.000937051,1.57529,0.797097,0.00240086,-0.780632,-0.00106452,-2.35456,-0.000936867,1.57529,0.797092
0.075,0.00240214,-0.780629,-0.00106482,-2.35456,-0.000937027,1.57529,0.797097,0.00240098,-0.780632,-0.00106456,-2.35456,-0.000936886,1.57529,0.797093
0.076,0.00240216,-0.780629,-0.0010648,-2.35456,-0.000937003,1.57529,0.797097,0.0024011,-0.780631,-0.00106458,-2.35456,-0.0009369,1.57529,0.797093
0.077,0.00240217,-0.780629,-0.00106478,-2.35456,-0.000936978,1.57529,0.797097,0.0024012,-0.780631,-0.0010646,-2.35456,-0.00093691,1.57529,0.797094
0.078,0.00240219,-0.780629,-0.00106476,-2.35456,-0.000936954,1.57529,0.797097,0.0024013,-0.780631,-0.00106462,-2.35456,-0.000936917,1.57529,0.797094
0.079,0.00240221,-0.780629,-0.00106474,-2.35456,-0.00093693,1.57529,0.797097,0.00240139,-0.780631,-0.00106464,-2.35456,-0.000936921,1.57529,0.797094
0.08,0.00240223,-0.780629,-0.00106473,-2.35456,-0.000936905,1.57529,0.797097,0.00240147,-0.780631,-0.00106465,-2.35456,-0.000936921,1.57529,0.797094
0.081,0.00240224,-0.780629,-0.00106471,-2.35456,-0.000936881,1.57529,0.797097,0.00240155,-0.78063,-0.00106465,-2.35456,-0.00093692,1.57529,0.797095
0.082,0.00240226,-0.780629,-0.00106469,-2.35456,-0.000936857,1.57529,0.797097,0.00240162,-0.78063,-0.00106466,-2.35456,-0.000936916,1.57529,0.797095
0.083,0.00240228,-0.780629,-0.00106467,-2.35456,-0.000936832,1.57529,0.797097,0.00240168,-0.78063,-0.00106466,-2.35456,-0.00093691,1.57529,0.797095
0.084,0.00240229,-0.780629,-0.00106466,-2.35456,-0.000936808,1.57529,0.797097,0.00240174,-0.78063,-0.00106466,-2.35456,-0.000936902,1.57529,0.797095
0.085,0.00240231,-0.780629,-0.00106464,-2.35456,-0.000936784,1.57529,0.797096,0.0024018,-0.78063,-0.00106466,-2.35456,-0.000936893,1.57529,0.797095
0.086,0.00240233,-0.780629,-0.00106462,-2.35456,-0.000936759,1.57529,0.797096,0.00240185,-0.78063,-0.00106466,-2.35456,-0.000936882,1.57529,0.797095
0.087,0.00240235,-0.780629,-0.0010646,-2.35456,-0.000936735,1.57529,0.797096,0.0024019,-0.78063,-0.00106466,-2.35456,-0.00093687,1.57529,0.797096
0.088,0.00240236,-0.780629,-0.00106458,-2.35456,-0.000936711,1.57529,0.797096,0.00240194,-0.78063,-0.00106465,-2.35456,-0.000936856,1.57529,0.797096
0.089,0.00240238,-0.780629,-0.00106457,-2.35456,-0.000936686,1.57529,0.797096,0.00240198,-0.78063,-0.00106464,-2.35456,-0.000936842,1.57529,0.797096
0.09,0.0024024,-0.780629,-0.00106455,-2.35456,-0.000936662,1.57529,0.797096,0.00240202,-0.78063,-0.00106464,-2.35456,-0.000936826,1.57529,0.797096
0.091,0.00240241,-0.780629,-0.00106453,-2.35456,-0.000936638,1.57529,0.797096,0.00240206,-0.78063,-0.00106463,-2.35456,-0.00093681,1.57529,0.797096
0.092,0.00240243,-0.780629,-0.00106451,-2.35456,-0.000936613,1.57529,0.797096,0.0024021,-0.78063,-0.00106462,-2.35456,-0.000936792,1.57529,0.797096
0.093,0.00240245,-0.780629,-0.00106449,-2.35456,-0.000936589,1.57529,0.797096,0.00240213,-0.78063,-0.00106461,-2.35456,-0.000936775,1.57529,0.797096
0.094,0.00240247,-0.780629,-0.00106448,-2.35456,-0.000936565,1.57529,0.797096,0.00240216,-0.78063,-0.0010646,-2.35456,-0.000936756,1.57529,0.797096
0.095,0.00240248,-0.780629,-0.00106446,-2.35456,-0.00093654,1.57529,0.797096,0.00240219,-0.78063,-0.00106458,-2.35456,-0.000936737,1.57529,0.797096
0.096,0.0024025,-0.780629,-0.00106444,-2.35456,-0.000936516,1.57529,0.797096,0.00240222,-0.78063,-0.00106457,-2.35456,-0.000936717,1.57529,0.797096
0.097,0.00240252,-0.780629,-0.00106442,-2.35456,-0.000936492,1.57529,0.797096,0.00240225,-0.78063,-0.00106456,-2.35456,-0.000936697,1.57529,0.797096
0.098,0.00240253,-0.780629,-0.00106441,-2.35456,-0.000936467,1.57529,0.797096,0.00240228,-0.78063,-0.00106454,-2.35456,-0.000936676,1.57529,0.797096
0.099,0.00240255,-0.780629,-0.00106439,-2.35456,-0.000936443,1.57529,0.797096,0.0024023,-0.78063,-0.00106453,-2.35456,-0.000936656,1.57529,0.797096
0.1,0.00240257,-0.780629,-0.00106437,-2.35456,-0.000936418,1.57529,0.797096,0.00240233,-0.780629,-0.00106452,-2.35456,-0.000936634,1.57529,0.797096
0.101,0.00240255,-0.780629,-0.00106441,-2.35456,-0.000936388,1.57529,0.797096,0.00240235,-0.780629,-0.0010645,-2.35456,-0.000936613,1.57529,0.797096
0.102,0.00240253,-0.780629,-0.00106444,-2.35456,-0.000936358,1.57529,0.797096,0.00240237,-0.780629,-0.00106449,-2.35456,-0.00093659,1.57529,0.797096
0.103,0.00240252,-0.780629,-0.00106448,-2.35456,-0.000936328,1.57529,0.797096,0.00240239,-0.780629,-0.00106449,-2.35456,-0.000936567,1.57529,0.797096
0.104,0.0024025,-0.780629,-0.00106452,-2.35456,-0.000936298,1.57529,0.797096,0.0024024,-0.780629,-0.00106449,-2.35456,-0.000936543,1.57529,0.797096
0.105,0.00240248,-0.780629,-0.00106455,-2.35456,-0.000936268,1.57529,0.797096,0.00240241,-0.780629,-0.00106449,-2.35456,-0.000936519,1.57529,0.797096
0.106,0.00240246,-0.780629,-0.00106459,-2.35456,-0.000936238,1.57529,0.797096,0.00240242,-0.780629,-0.0010645,-2.35456,-0.000936494,1.57529,0.797096
0.107,0.00240245,-0.780629,-0.00106462,-2.35456,-0.000936208,1.57529,0.797096,0.00240242,-0.780629,-0.00106451,-2.35456,-0.000936468,1.57529,0.797096
0.108,0.00240243,-0.780629,-0.00106466,-2.35456,-0.000936178,1.57529,0.797096,0.00240242,-0.780629,-0.00106452,-2.35456,-0.000936442,1.57529,0.797096
0.109,0.00240241,-0.780629,-0.0010647,-2.35456,-0.000936148,1.57529,0.797096,0.00240243,-0.780629,-0.00106453,-2.35456,-0.000936416,1.57529,0.797096
0.11,0.0024024,-0.780629,-0.00106473,-2.35456,-0.000936118,1.57529,0.797097,0.00240242,-0.780629,-0.00106455,-2.35456,-0.000936389,1.57529,0.797096
0.111,0.00240238,-0.780629,-0.00106477,-2.35456,-0.000936088,1.57529,0.797097,0.00240242,-0.780629,-0.00106457,-2.35456,-0.000936362,1.57529,0.797096
0.112,0.00240236,-0.780629,-0.0010648,-2.35456,-0.000936058,1.57529,0.797097,0.00240242,-0.780629,-0.00106459,-2.35456,-0.000936334,1.57529,0.797096
0.113,0.00240235,-0.780629,-0.00106484,-2.35456,-0.000936028,1.57529,0.797097,0.00240241,-0.780629,-0.00106461,-2.35456,-0.000936307,1.57529,0.797096
0.114,0.00240233,-0.780629,-0.00106488,-2.35456,-0.000935998,1.57529,0.797097,0.0024024,-0.780629,-0.00106463,-2.35456,-0.000936279,1.57529,0.797096
0.115,0.00240231,-0.780629,-0.00106491,-2.35456,-0.000935968,1.57529,0.797097,0.0024024,-0.780629,-0.00106466,-2.35456,-0.000936251,1.57529,0.797096
0.116,0.00240229,-0.780629,-0.00106495,-2.35456,-0.000935938,1.57529,0.797097,0.00240239,-0.780629,-0.00106468,-2.35456,-0.000936223,1.57529,0.797096
0.117,0.00240228,-0.780629,-0.00106498,-2.35456,-0.000935908,1.57529,0.797097,0.00240238,-0.780629,-0.00106471,-2.35456,-0.000936194,1.57529,0.797096
0.118,0.00240226,-0.780629,-0.00106502,-2.35456,-0.000935878,1.57529,0.797097,0.00240237,-0.780629,-0.00106474,-2.35456,-0.000936165,1.57529,0.797097
0.119,0.00240224,-0.780629,-0.00106506,-2.35456,-0.000935848,1.57529,0.797097,0.00240236,-0.780629,-0.00106476,-2.35456,-0.000936137,1.57529,0.797097
0.12,0.00240223,-0.780629,-0.00106509,-2.35456,-0.000935818,1.57529,0.797097,0.00240235,-0.780629,-0.00106479,-2.35456,-0.000936108,1.57529,0.797097
0.121,0.00240221,-0.780629,-0.00106513,-2.35456,-0.000935788,1.57529,0.797098,0.00240233,-0.780629,-0.00106482,-2.35456,-0.000936079,1.57529,0.797097
0.122,0.00240219,-0.780629,-0.00106516,-2.35456,-0.000935758,1.57529,0.797098,0.00240232,-0.780629,-0.00106485,-2.35456,-0.00093605,1.57529,0.797097
0.123,0.00240217,-0.780629,-0.0010652,-2.35456,-0.000935728,1.57529,0.797098,0.00240231,-0.780629,-0.00106488,-2.35456,-0.000936021,1.57529,0.797097
0.124,0.00240216,-0.780629,-0.00106523,-2.35456,-0.000935698,1.57529,0.797098,0.0024023,-0.780629,-0.00106492,-2.35456,-0.000935991,1.57529,0.797097
0.125,0.00240214,-0.780629,-0.00106527,-2.35456,-0.000935668,1.57529,0.797098,0.00240228,-0.780629,-0.00106495,-2.35456,-0.000935962,1.57529,0.797097
0.126,0.00240212,-0.780629,-0.00106531,-2.35456,-0.000935638,1.57529,0.797098,0.00240227,-0.780629,-0.00106498,-2.35456,-0.000935933,1.57529,0.797097
0.127,0.00240211,-0.780629,-0.00106534,-2.35456,-0.000935608,1.57529,0.797098,0.00240225,-0.780629,-0.00106501,-2.35456,-0.000935903,1.57529,0.797097
0.128,0.00240209,-0.780629,-0.00106538,-2.35456,-0.000935578,1.57529,0.797098,0.00240224,-0.780629,-0.00106505,-2.35456,-0.000935874,1.57529,0.797097
0.129,0.00240207,-0.780629,-0.00106541,-2.35456,-0.000935548,1.57529,0.797098,0.00240222,-0.780629,-0.00106508,-2.35456,-0.000935844,1.57529,0.797097
0.13,0.00240205,-0.780629,-0.00106545,-2.35456,-0.000935518,1.57529,0.797098,0.00240221,-0.780629,-0.00106511,-2.35456,-0.000935814,1.57529,0.797098
0.131,0.00240204,-0.780629,-0.00106549,-2.35456,-0.000935488,1.57529,0.797099,0.00240219,-0.780629,-0.00106515,-2.35456,-0.000935785,1.57529,0.797098
0.132,0.00240202,-0.780629,-0.00106552,-2.35456,-0.000935458,1.57529,0.797099,0.00240218,-0.780629,-0.00106518,-2.35456,-0.000935755,1.57529,0.797098
0.133,0.002402,-0.780629,-0.00106556,-2.35456,-0.000935428,1.57529,0.797099,0.00240216,-0.780629,-0.00106521,-2.35456,-0.000935725,1.57529,0.797098
0.134,0.00240199,-0.780629,-0.00106559,-2.35456,-0.000935398,1.57529,0.797099,0.00240215,-0.780629,-0.00106525,-2.35456,-0.000935695,1.57529,0.797098
0.135,0.00240197,-0.780629,-0.00106563,-2.35456,-0.000935368,1.57529,0.797099,0.00240213,-0.780629,-0.00106528,-2.35456,-0.000935666,1.57529,0.797098
0.136,0.00240195,-0.780629,-0.00106567,-2.35456,-0.000935338,1.57529,0.797099,0.00240211,-0.780629,-0.00106532,-2.35456,-0.000935636,1.57529,0.797098
0.137,0.00240193,-0.780629,-0.0010657,-2.35456,-0.000935308,1.57529,0.797099,0.0024021,-0.780629,-0.00106535,-2.35456,-0.000935606,1.57529,0.797098
0.138,0.00240192,-0.780629,-0.00106574,-2.35456,-0.000935278,1.57529,0.797099,0.00240208,-0.780629,-0.00106539,-2.35456,-0.000935576,1.57529,0.797098
0.139,0.0024019,-0.780629,-0.00106577,-2.35456,-0.000935247,1.57529,0.797099,0.00240206,-0.780629,-0.00106542,-2.35456,-0.000935546,1.57529,0.797098
0.14,0.00240188,-0.780629,-0.00106581,-2.35456,-0.000935217,1.57529,0.797099,0.00240205,-0.780629,-0.00106546,-2.35456,-0.000935516,1.57529,0.797098
0.141,0.00240187,-0.780629,-0.00106585,-2.35456,-0.000935187,1.57529,0.797099,0.00240203,-0.780629,-0.00106549,-2.35456,-0.000935487,1.57529,0.797099
0.142,0.00240185,-0.780629,-0.00106588,-2.35456,-0.000935157,1.57529,0.7971,0.00240202,-0.780629,-0.00106553,-2.35456,-0.000935457,1.57529,0.797099
0.143,0.00240183,-0.780629,-0.00106592,-2.35456,-0.000935127,1.57529,0.7971,0.002402,-0.780629,-0.00106556,-2.35456,-0.000935427,1.57529,0.797099
0.144,0.00240182,-0.780629,-0.00106595,-2.35456,-0.000935097,1.57529,0.7971,0.00240198,-0.780629,-0.0010656,-2.35456,-0.000935397,1.57529,0.797099
0.145,0.0024018,-0.780629,-0.00106599,-2.35456,-0.000935067,1.57529,0.7971,0.00240197,-0.780629,-0.00106563,-2.35456,-0.000935367,1.57529,0.797099
0.146,0.00240178,-0.780629,-0.00106603,-2.35456,-0.000935037,1.57529,0.7971,0.00240195,-0.780629,-0.00106567,-2.35456,-0.000935337,1.57529,0.797099
0.147,0.00240176,-0.780629,-0.00106606,-2.35456,-0.000935007,1.57529,0.7971,0.00240193,-0.780629,-0.00106571,-2.35456,-0.000935307,1.57529,0.797099
0.148,0.00240175,-0.780629,-0.0010661,-2.35456,-0.000934977,1.57529,0.7971,0.00240192,-0.780629,-0.00106574,-2.35456,-0.000935277,1.57529,0.797099
0.149,0.00240173,-0.780629,-0.00106613,-2.35456,-0.000934947,1.57529,0.7971,0.0024019,-0.780629,-0.00106578,-2.35456,-0.000935247,1.57529,0.797099
0.15,0.00240171,-0.780629,-0.00106617,-2.35456,-0.000934917,1.57529,0.7971,0.00240188,-0.780629,-0.00106581,-2.35456,-0.000935217,1.57529,0.797099
0.151,0.0024017,-0.780629,-0.00106621,-2.35456,-0.000934887,1.57529,0.7971,0.00240186,-0.780629,-0.00106585,-2.35456,-0.000935187,1.57529,0.797099
0.151,0.0024017,-0.780629,-0.00106621,-2.35456,-0.000934887,1.57529,0.7971,0.00240185,-0.780629,-0.00106588,-2.35456,-0.000935157,1.57529,0.7971
0.153,0.00240166,-0.780629,-0.00106628,-2.35456,-0.000934827,1.57529,0.797101,0.00240183,-0.780629,-0.00106592,-2.35456,-0.00093513,1.57529,0.7971
0.154,0.00240164,-0.780629,-0.00106631,-2.35456,-0.000934797,1.57529,0.797101,0.00240182,-0.780629,-0.00106595,-2.35456,-0.0009351,1.57529,0.7971
0.155,0.00240163,-0.780629,-0.00106635,-2.35456,-0.000934767,1.57529,0.797101,0.0024018,-0.780629,-0.00106599,-2.35456,-0.00093507,1.57529,0.7971
0.156,0.00240161,-0.780629,-0.00106639,-2.35456,-0.000934737,1.57529,0.797101,0.00240178,-0.780629,-0.00106602,-2.35456,-0.000935039,1.57529,0.7971
0.157,0.00240159,-0.780629,-0.00106642,-2.35456,-0.000934707,1.57529,0.797101,0.00240176,-0.780629,-0.00106606,-2.35456,-0.000935009,1.57529,0.7971
0.158,0.00240158,-0.780629,-0.00106646,-2.35456,-0.000934677,1.57529,0.797101,0.00240175,-0.780629,-0.0010661,-2.35456,-0.000934979,1.57529,0.7971
0.159,0.00240156,-0.780629,-0.00106649,-2.35456,-0.000934647,1.57529,0.797101,0.00240173,-0.780629,-0.00106613,-2.35456,-0.000934949,1.57529,0.7971
