0.0,0.0024008556705960513,-0.7806285024180745,-0.0010661532068702681,-2.3545522788007287,-0.0009388526976998741,1.5752953660917655,0.7971010480046566,0.30883903739582047,0.00019510972792057365,0.48672438516356703
0.099959,0.0024025681798127804,-0.7806293992617535,-0.0010643705579593881,-2.3545578963325933,-0.0009364194945348534,1.5752944351703941,0.7970956364468853,0.30883945316051553,0.00019594101649263559,0.48672491560340103
0.200109,0.0024008556705959606,-0.78062919960452,-0.0010679712514043269,-2.3545557903440604,-0.0009334130011713264,1.5752951960318997,0.7971049443262519,0.3088394073037929,0.00019664938548175545,0.4867276485544815
0.300056,0.0024008556705959836,-0.7806273747639721,-0.001062756909423603,-2.35455578752132,-0.0009381751772271692,1.5752918998820653,0.7970972599142166,0.308840755768349,0.0001937319492028475,0.48672566723800026
0.400187,0.002406278582372331,-0.7806291652583389,-0.0010661882778102703,-2.354550725110211,-0.0009370639300638778,1.5752971559842512,0.7971034290900759,0.3088391395000301,0.00019370854212575977,0.4867254438796058
0.499972,0.0024008556705984274,-0.7806311631703516,-0.0010686460409920623,-2.3545560711557223,-0.0009366550701765378,1.5752959732757181,0.7970980175323047,0.30883897330270005,0.00019549790365048803,0.48672382742325854
0.600051,0.002400890741472664,-0.7806291652583389,-0.0010679387783587085,-2.3545599364190024,-0.0009367256740386379,1.5752924355218085,0.7971010480046566,0.30883924270041707,0.0001955863720993041,0.4867238674869995
0.700127,0.002404329348763659,-0.7806328753479244,-0.0010700677223415898,-2.354557856650047,-0.0009391080283585619,1.5752946077798977,0.7970980175323047,0.30883984684473803,0.0001940316501025856,0.48672484534646693
0.799953,0.0024046011520449527,-0.7806263572172907,-0.0010646082725704951,-2.3545578565088277,-0.0009364195037326886,1.5752967286099604,0.797102671471988,0.3088410028869251,0.00019232350224511526,0.48672553831240817
0.900014,0.002400855670007554,-0.7806291652458632,-0.001066150284297189,-2.354557167885882,-0.0009364244603088569,1.5752941310114055,0.7970995327684807,0.3088408015515987,0.00019565912040927073,0.4867260599963823
0.999985,0.0023991428526849343,-0.7806246100515466,-0.0010679748234212478,-2.3545576266075026,-0.0009367226499187242,1.5752956467137205,0.7970980175323047,0.3088400907528424,0.00019664044103141347,0.48672710561362664
1.100137,0.0024025681677802323,-0.7806304544230612,-0.0010646863447525338,-2.35455377811396,-0.0009347426390008905,1.575292388066892,0.7971034288720434,0.3088404860636551,0.00019417656162012061,0.4867280824138672
1.199964,0.0024069884388364217,-0.7806288529321339,-0.0010661541810611966,-2.3545542913411808,-0.0009375373591337801,1.5752960941560388,0.7970987751503926,0.3088396576986711,0.0001950777591596878,0.4867243537484541
1.29999,0.0024008205997217468,-0.7806287090301027,-0.0010689939597102402,-2.354555997623076,-0.0009374146345474206,1.5752942457398227,0.7971010480045819,0.3088392712693019,0.00019467868495953649,0.48672642932939936
