0.0,0.3087565527952932,0.0013403921392630704,0.4868077086382025
0.099956,0.3087560430098889,0.0013418669523089877,0.4868083782955105
0.200018,0.30875730351629366,0.0013398999047482367,0.4868104335117831
0.30017,0.3087573077303487,0.0013400416981268247,0.48681269020337503
0.400028,0.3087567978886668,0.0013380236664624345,0.4868084603905729
0.500069,0.3087569972051315,0.0013404420596333016,0.486808809206906
0.600103,0.3087567089712768,0.0013396683413851077,0.48681035282170704
0.699991,0.3087563115664251,0.001339863267119143,0.48680981768647247
0.800059,0.3087568261426929,0.0013405462695183453,0.48680897165233034
0.90009,0.3087566786305162,0.0013394413276896183,0.4868086679320738
1.000086,0.3087570361932373,0.0013391616987484087,0.4868109529981278
1.100096,0.3087566891902237,0.0013390716577652848,0.48680904098195477
1.200099,0.30875754189783766,0.0013377924214557448,0.48680956323401914
1.300076,0.3087574873006399,0.0013392601517205171,0.4868101316556539
1.400047,0.30875757827719846,0.0013409762626351647,0.48681172369277415
1.500109,0.3087578967792567,0.0013385190660764946,0.48681036768716257
1.600018,0.30875705755937843,0.0013380623388555952,0.48681021723892515
1.700025,0.3087570923678507,0.001340157698847131,0.4868104621973995
1.800042,0.30875719999569295,0.0013370723625107431,0.4868110077138341
1.900069,0.30875744501231905,0.001336585369955796,0.4868124887727311
2.000225,0.3087567966833575,0.0013357711909715042,0.48680804645353737
2.100051,0.3087568011173592,0.0013369500903562652,0.48680879987641734
2.200029,0.3087577820982534,0.0013367814597673926,0.4868131885867373
2.300197,0.30875756077207056,0.001333955055692514,0.48681022121983725
2.399983,0.30875749179208817,0.001333338094648721,0.4868098946742815
2.500077,0.30875737058091796,0.0013340229411853335,0.4868088419936325
2.600014,0.30875791381167605,0.0013353755162427744,0.48680961191277605
2.700098,0.3087574377008978,0.0013318895604286125,0.48680983331089617
2.800047,0.3087593264227992,0.0013327518968744183,0.4868055085521902
2.900166,0.3088327668412346,0.001328169945126685,0.48667155659663874
3.000099,0.3094490699696173,0.0013279779153531359,0.4861302235532942
3.100137,0.311876807510637,0.0013284773498631354,0.48581027098167173
3.200081,0.31771771579215274,0.0013297000354389786,0.48595599991211536
3.300136,0.32681829096474674,0.0013349777365437086,0.48675163966701485
