elapsed_time,x,y,z
0.10052,0.3097682284749342,0.0009324905435203675,0.4852011525931458
0.200339,0.31006790593702815,0.0013264588444709437,0.4870788444710865
0.300373,0.31069875459109786,0.0036989409888856578,0.48826696053739727
0.400486,0.31248296284507776,0.009653588644035122,0.48710019894469314
0.50041,0.31643024645085227,0.019124773064464876,0.4815971574257766
0.600338,0.3242633785372058,0.030575386775943715,0.47133506743295484
0.700393,0.3383370238016298,0.042182800379377036,0.45792789288015673
0.800382,0.3594977841077335,0.05235244926699522,0.4441944469202234
0.900516,0.3878223959520897,0.060782930009298325,0.4316772141452605
1.000468,0.42229331145020155,0.0675537456913968,0.4209870261683408
1.100403,0.46036570432863777,0.07333032653948983,0.4118714424015649
1.200348,0.49853497269722163,0.07870327896896716,0.4033548317064457
1.300354,0.5354664441852003,0.08443347410069008,0.393804119695332
1.400376,0.5693420273458015,0.09108063350067526,0.3820185040604368
1.50038,0.5990877989304839,0.09848467633169883,0.3677568033148682
1.600357,0.6263884227502652,0.10585153979669512,0.3511272256665207
1.700355,0.652313057025761,0.11223325601529004,0.3333748394431139
1.800496,0.6784785196668424,0.11723990973455808,0.3150224069450963
1.90047,0.7040666573420661,0.12050154304071076,0.2970842316226277
2.000387,0.7290833359572466,0.12234295631100799,0.2786626326180619
2.100377,0.7512809724455726,0.12330368284159939,0.2595011121973188
2.200397,0.7696860759580988,0.12424655164504009,0.23812057727923555
2.300417,0.7836737119219493,0.1256741378339229,0.21317861115017456
2.400381,0.793277123726258,0.12774450787737715,0.1836849941871766
2.500364,0.798642786808704,0.1299855875538014,0.1508340958794283
2.60041,0.800570978031931,0.13148626751256556,0.11614912572451794
2.700298,0.8001733913627879,0.1313697464272955,0.08396393675528752
2.800445,0.7990844038931958,0.1294837815119825,0.0578880539850366
2.900377,0.7989745038666677,0.12660798714770688,0.041671293237819484
3.000347,0.8007447500025718,0.12393231471311249,0.03623678170358624
3.100286,0.8046628219025675,0.12221109947678918,0.04083077187140599
3.20034,0.8100934960850954,0.12168323233506598,0.05235445044867437
3.300359,0.815665266740036,0.12192349780415915,0.06602843960909993
3.400341,0.8200327672616392,0.12268298599296529,0.07711305907202354
3.500342,0.8218837894626924,0.12361172306326783,0.08278158225363275
3.600368,0.8202411987046125,0.12445806503871586,0.0823797139519033
3.700357,0.8142401482459845,0.12531235538268473,0.07715122594741303
3.80035,0.803137743634133,0.1260831255765487,0.06948996883608938
3.900323,0.7873197629146009,0.12638061059329558,0.06221117653535202
4.000446,0.7674358276650783,0.12561398414278988,0.057567755721628366
4.100436,0.7446093015831521,0.12308535086374346,0.05672292937684398
4.200359,0.7199408906333242,0.11815612569620179,0.0597143990582214
4.300365,0.6945510227747141,0.11071310852450376,0.06570259090946506
4.400351,0.670016836971168,0.10155310163800488,0.0731800503887104
4.500395,0.6476438146653576,0.09258704476288691,0.07984702165940805
4.60032,0.6260280902399085,0.08575375734811692,0.08367108917425517
4.700403,0.6029164665257676,0.08235376004797605,0.08305195781134864
4.800452,0.576396297048096,0.08165701524440941,0.07707220511623902
4.900404,0.5470125148024488,0.08177975540095929,0.06597999099664015
5.000403,0.5179929077259727,0.08067220878106282,0.05176800067920956
5.100389,0.49457754582726016,0.07738550386310371,0.03784464499877788
5.200357,0.48171779898673783,0.07210387838840802,0.028056152269325507
5.300443,0.48014556457397756,0.06592848248931178,0.02475845522975062
5.400353,0.48546328728542754,0.059649341899957325,0.026239072847695832
5.500516,0.4920694032093215,0.05376134763385747,0.02921152383383835
5.600303,0.4973954332812809,0.04807084843399942,0.032087257334030894
5.700364,0.5012530540257621,0.041125312766021854,0.034648191038092024
5.800396,0.506063972955211,0.03205994221868683,0.03766923119119786
5.90033,0.5148328367539369,0.02066458104735233,0.042165262310663365
6.00053,0.5293696789087792,0.007929965047021603,0.048587090163558555
6.100365,0.5492838316986287,-0.005204689832482765,0.05605269294851961
6.200306,0.5726651266093221,-0.01844801171799755,0.06344045340995136
6.300364,0.5986678889092484,-0.031830314024596816,0.07009430407840272
6.400409,0.626919804956234,-0.04530269322038727,0.0756453048917391
6.500322,0.6570328686788757,-0.05879110660132548,0.07989072143035769
6.600334,0.6878425045688954,-0.07219031985022166,0.08241675800341353
6.700341,0.717209851973903,-0.08507329510624617,0.08220046279875137
6.800516,0.7428549759757559,-0.09651783395685246,0.07835657907316473
6.900367,0.765725835703156,-0.10667228795669521,0.07067894994557555
7.000473,0.7851350593755329,-0.11509566989444395,0.06029709575865444
