t,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
4.224217636887607874e+00,7.634519476769823232e-01,1.110043302108342234e-01,1.276627157978097726e-01,1.311697336913729695e-01,-3.059020885848975219e-02,-2.043542033149472470e-01,-1.909683543218709256e-01,2.901788557603108068e-02,3.668805904430101350e-01
4.257479193083573143e+00,7.662049113137925360e-01,1.097402203868089177e-01,1.231727992222028806e-01,1.247787333367507412e-01,-2.960952149713954457e-02,-1.922599895696910643e-01,-1.930306633193709376e-01,2.963889520581433970e-02,3.607294820139373970e-01
4.290740749279538413e+00,7.690525956556679699e-01,1.085316380338448849e-01,1.187526645493548194e-01,1.183287331802894971e-01,-2.861853730154070505e-02,-1.803573554398510970e-01,-1.946088064722507616e-01,2.977003553227549823e-02,3.554638938243090962e-01
4.324002305475503682e+00,7.719901030642333239e-01,1.073677061887509110e-01,1.143747547770660317e-01,1.118327498313376883e-01,-2.762912607751420724e-02,-1.686134250095431830e-01,-1.958706813162283400e-01,2.962482039175929477e-02,3.511931925945865340e-01
4.357263861671468952e+00,7.750133640454710537e-01,1.062392214036248506e-01,1.100203664462000575e-01,1.052988058328059723e-01,-2.664780204502893712e-02,-1.569948912176004074e-01,-1.969528944849038010e-01,2.932850198553676319e-02,3.478815093924473856e-01
4.390525417867435110e+00,7.781206018429551730e-01,1.051387826407533810e-01,1.056768664955853032e-01,9.873083029560233981e-02,-2.567810284364337864e-02,-1.454712642611548645e-01,-1.979698808516440756e-01,2.894710962309875180e-02,3.454231679540363809e-01
4.423786974063400379e+00,7.813130940695116600e-01,1.040607011912537266e-01,1.013357772232590381e-01,9.212923319869489869e-02,-2.472215021814999636e-02,-1.340162669930172468e-01,-1.990235914181797683e-01,2.850733105981824098e-02,3.436830103334798658e-01
4.457048530259365648e+00,7.845955502562931283e-01,1.030008346426273119e-01,9.699154106137997111e-02,8.549116155504504766e-02,-2.378170645555710908e-02,-1.226084007375436574e-01,-2.002128148713360756e-01,2.800839368102025703e-02,3.425126540305496459e-01
4.490310086455330918e+00,7.879762540229291456e-01,1.019564143045164906e-01,9.264081841216481594e-02,7.881045361270416771e-02,-2.285894469739004065e-02,-1.112312592132844724e-01,-2.016421358369595851e-01,2.742882653900899706e-02,3.417528456193598685e-01
4.523571642651296187e+00,7.914669992030588519e-01,1.009259059618271975e-01,8.828225560591508592e-02,7.207729908981400091e-02,-2.195705554492383832e-02,-9.987393777814479456e-02,-2.034306701701635578e-01,2.672968949461861435e-02,3.412251803998599398e-01
4.556833198847261457e+00,7.950827674933862443e-01,9.990892685612562385e-02,8.391670088603016275e-02,6.527761227700856761e-02,-2.108080255893811372e-02,-8.853189818658771526e-02,-2.057205932888968580e-01,2.585456391394854239e-02,3.407133145011326247e-01
4.590094755043227615e+00,7.988409953996556956e-01,9.890622371590576667e-02,7.954787961829160037e-02,5.839212494112202417e-02,-2.023712948383188034e-02,-7.720862766415867440e-02,-2.086852370851635941e-01,2.472726347731631774e-02,3.399345871587982626e-01
4.623356311239192884e+00,8.027601441699643292e-01,9.791971004151608926e-02,7.518360786156547126e-02,5.139522079585549796e-02,-1.943586803149171399e-02,-6.591839143911837340e-02,-2.125355789672651319e-01,2.324870426277775640e-02,3.385019611836067033e-01
