0.0,0.30658300959483725,-0.0019580864870559636,0.4799949191019013
0.100053,0.30643696195905584,-0.0019748500796988293,0.4793520245075056
0.200031,0.30643402240840745,-0.001974739095552332,0.4793432837362014
0.300065,0.3064347208276698,-0.0019736845823820886,0.4793434514832274
0.399957,0.3064347438632086,-0.0019786809377876215,0.47934593554545435
0.499888,0.30643448266283957,-0.0019792148635093413,0.4793492940819462
0.600083,0.30643659829083597,-0.0019784150287223486,0.47935285504928127
0.700027,0.3064356849659136,-0.0019798371229165323,0.47935237005546166
0.799969,0.30643555925542604,-0.0019813242340607426,0.47935240125308776
0.899967,0.3064348727354773,-0.0019811144791516966,0.479349753377022
0.999944,0.3064357077150941,-0.0019828412672173758,0.47934931633618444
1.099886,0.30643677449441237,-0.001981407258352306,0.47934900864673513
1.199886,0.30643426550479796,-0.001983030929807675,0.47934600928214766
1.300016,0.3064363328679322,-0.00198171649902293,0.4793483382190469
1.399848,0.30643650207921547,-0.001981042704148896,0.47935134438787286
1.500014,0.3064366758473369,-0.001983389963115669,0.47935294774457476
1.599934,0.30643542536398444,-0.0019826817768042685,0.4793511568004241
1.70005,0.30643494718739783,-0.0019825342266591942,0.47934360177494695
1.799983,0.3064366110976838,-0.0019825123982341484,0.47935331967146894
1.899978,0.30643727284377276,-0.001983638499119037,0.47935082518214944
1.99997,0.30643473696799817,-0.0019843901305057893,0.4793468806077462
2.099951,0.30643602876035503,-0.001982401340542631,0.47934887840388607
2.200006,0.3064358700262656,-0.001983913977445976,0.47935191455802206
2.30003,0.3064352988894212,-0.0019837043053740158,0.47935079278893344
2.399933,0.30643407069674433,-0.0019858456785715258,0.4793462434226139
2.499977,0.30643485423154704,-0.0019843238334182603,0.47934744725085493
2.599982,0.30643500416258485,-0.0019829379920085458,0.4793491200643091
2.699895,0.30643483221079604,-0.0019831450157155603,0.47935003717844327
2.799963,0.3064350844790005,-0.0019844457098969646,0.4793484901562302
