0.0,-0.0010769922833894167,-0.7828333962238826,-0.00101727770146255,-2.357181846748881,-0.006186762155676377,1.5738461205514478,0.7708516570832958,0.3078562767121239,-0.0019631389528967937,0.4860423457055293
0.099974,-0.0010790439301261968,-0.7828384774476237,-0.0010184613435340207,-2.357184852890003,-0.006187907758296677,1.573849439011473,0.7708470152693979,0.30785442712731065,-0.0019633502586729437,0.4860369745310218
0.199911,-0.0010677790779710446,-0.7828340614943786,-0.0010127682648704186,-2.3571831989717835,-0.006186965183700803,1.5738498575049298,0.7708480735561564,0.30785505896391363,-0.001964480753270869,0.48604077227833264
0.299939,-0.001076676646263722,-0.7828337524947578,-0.0010166815828305535,-2.3571847043546743,-0.006183010521578628,1.5738505027280865,0.7708462051591123,0.30785501134257665,-0.0019611068283969008,0.48604242595423697
0.40016,-0.0010749154611282962,-0.7828334369977684,-0.0010163307879077288,-2.3571846224825532,-0.00618588080852407,1.5738538466574346,0.7708534339132919,0.3078555587513923,-0.0019607816361965737,0.4860398177085046
0.499861,-0.0010747029379211683,-0.7828318801719427,-0.0010152583247423075,-2.357183989045086,-0.0061849392080556434,1.5738518136891881,0.7708462050993197,0.3078561254886974,-0.001964812208470666,0.4860389006118976
0.599964,-0.0010749154597919572,-0.7828376152731673,-0.0010128794704226658,-2.3571840295993893,-0.006187274843492481,1.5738490889032675,0.7708516210177171,0.30785552099153,-0.001962474770765458,0.486041010628682
0.699819,-0.0010769143487072868,-0.7828354700835222,-0.0010145569547717857,-2.357181872783581,-0.00618745680366827,1.5738471690434612,0.7708524151322788,0.3078548889802587,-0.001961516232439322,0.486040676842213
0.799843,-0.001076913374523668,-0.7828388883039117,-0.0010152670918668503,-2.3571820140854136,-0.006189143707561487,1.573852567361036,0.7708523786358059,0.3078538466521534,-0.001961586847428022,0.4860393188958703
0.899888,-0.0010749154611423273,-0.7828353920646226,-0.0010154922709926474,-2.3571800173130195,-0.0061875055146934236,1.57384910018113,0.7708445816339575,0.30785494842556543,-0.001963475371038671,0.48603855021296855
1.000081,-0.001072784580788117,-0.7828373032561233,-0.0010167579287546564,-2.3571782807769703,-0.006186208050727451,1.573848501132407,0.7708499931897349,0.3078557985772117,-0.001960768914552842,0.4860384377338992
1.09991,-0.0010769133731774849,-0.7828378059340699,-0.0010145482805970552,-2.3571842371607694,-0.0061817437066138,1.5738474108124312,0.7708527286230291,0.30785540975141,-0.0019617390463248156,0.4860418943993635
1.199824,-0.0010754124290129298,-0.7828343722152781,-0.0010166464136833905,-2.3571824531566197,-0.006187574421897998,1.5738483281726756,0.7708516568859203,0.307855027564468,-0.0019621548600260875,0.48604231948830184
1.299963,-0.0010727849055184341,-0.7828354604417659,-0.00101454815097205,-2.357174336645534,-0.006183567309689078,1.5738485025861753,0.7708509077972315,0.307855191567442,-0.001965097596292575,0.4860380349723726
1.399921,-0.0010769133752585424,-0.7828361740144774,-0.0010147848793732146,-2.357185061489026,-0.00618803051324593,1.5738516756889223,0.770850750807823,0.3078549933958702,-0.0019627897044103716,0.48603840297423206
1.49999,-0.0010732029639385476,-0.7828373116494372,-0.0010184115593537347,-2.357181763315097,-0.006187624090011837,1.5738485017965687,0.7708524144946751,0.30785433319479655,-0.0019617830607645682,0.4860407219925482
1.600032,-0.0010739131491418453,-0.7828333555290622,-0.001018411014044421,-2.3571842127584994,-0.006186695415257233,1.573850554581493,0.770851616663048,0.30785500103111413,-0.0019620157703994097,0.48604062772302864
1.699849,-0.0010732029639526019,-0.7828377712800898,-0.0010127654919646273,-2.35718551509702,-0.00618732126573561,1.5738486868683548,0.7708484779555647,0.30785539325411926,-0.0019612847597788165,0.486040306506075
1.800108,-0.0010769484453905722,-0.7828381644755663,-0.001014896049650724,-2.3571839900626057,-0.006187628492125487,1.5738523162624547,0.770851052828754,0.3078548284374133,-0.001961321030467376,0.48603992373525184
1.899969,-0.0010742052597404617,-0.78283164645605,-0.0010163308239393809,-2.357181764336838,-0.006188386110213474,1.5738486482625105,0.7708499946432854,0.3078559501327693,-0.001962640260515764,0.4860432876382951
1.999925,-0.0010769133745163356,-0.7828356029607035,-0.0010170438932587452,-2.357180091572076,-0.0061915817345062005,1.5738493869845196,0.77084924063223,0.30785447361768653,-0.001964742984809317,0.48604230693826345
2.099824,-0.0010732029639385478,-0.7828355435278743,-0.0010163337237944076,-2.357182588836129,-0.006186009408366208,1.5738485033056804,0.7708516168724071,0.3078542480595149,-0.001961867079157187,0.486042029137326
2.199864,-0.0010749125385389224,-0.782835357403377,-0.0010184627867633762,-2.357179983870024,-0.006186762642882079,1.5738530257209369,0.7708527676987447,0.30785454457549216,-0.001962830942793796,0.48604115810060966
2.299824,-0.001078625870369745,-0.7828382771444644,-0.0010170409743979966,-2.3571817633151486,-0.0061876284921254885,1.5738490359326496,0.7708547955774606,0.307854671984065,-0.0019617577052517213,0.48604285186074947
2.399985,-0.0010768773294511482,-0.7828398772943332,-0.0010176616572336538,-2.3571869291178715,-0.006189143944777818,1.5738493909403717,0.7708485961756456,0.30785487770446246,-0.0019630555388017463,0.4860426168779807
2.500039,-0.0010714878689062637,-0.782839444739999,-0.0010166035626607887,-2.357180228934636,-0.006185247623190724,1.5738491410268625,0.7708494368459475,0.3078559438377304,-0.001963998372842349,0.4860405673404553
2.6,-0.0010742052772776418,-0.7828360587829055,-0.0010191715300131542,-2.3571846675757153,-0.006188386110208888,1.5738522678097246,0.7708509036105097,0.30785602734273887,-0.0019621718187189593,0.4860413694146515
2.700012,-0.0010790468526965964,-0.7828354376469057,-0.0010151332430977866,-2.3571817663807493,-0.0061891437282767066,1.5738479797012765,0.770851786722445,0.3078554416870073,-0.0019632042927285602,0.4860418552337303
2.799924,-0.0010768695359235402,-0.7828317269152865,-0.0010164886102606114,-2.3571827892924944,-0.0061883861101392264,1.5738487978847455,0.7708501421163615,0.30785499464568034,-0.00196407977322468,0.48603677713109883
