t,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
1.449859035250463712e+01,4.536832033537205877e-01,-9.672723821973336356e-02,9.278911164297271030e-03,3.691816079482312940e-02,-8.294553643302569890e-02,3.750110407678419744e-02,4.897301284084003281e-02,3.398155289111072785e-01,1.083399343188498898e-01
1.453192044526901583e+01,4.552494523582250041e-01,-9.843847538531660946e-02,1.075625660035074010e-02,3.825679583749577034e-02,-7.178769512784871631e-02,4.086057679852316687e-02,3.109848519203766218e-02,3.230821498737306841e-01,9.096921428812636268e-02
1.456525053803339453e+01,4.568929845428685299e-01,-9.935485465245974535e-02,1.234975734094289831e-02,3.899119158738766078e-02,-6.140882038141315391e-02,4.356512877863594896e-02,1.361774415995009244e-02,2.956588059795805523e-01,7.045391807778318694e-02
1.459858063079777324e+01,4.585448921708987213e-01,-9.965838885200328789e-02,1.400845365476729651e-02,3.916455718968119004e-02,-5.207902426803912022e-02,4.555704804881603731e-02,-2.008225521197337660e-03,2.627060951473503270e-01,4.939092823907385854e-02
1.463191072356215017e+01,4.601557549491264720e-01,-9.953383870314438941e-02,1.569091479677855658e-02,3.885732290156106161e-02,-4.389678333935550375e-02,4.685753721849013342e-02,-1.501981139452011720e-02,2.287595663875472141e-01,2.971852623925973561e-02
1.466524081632652887e+01,4.616966377330875559e-01,-9.914058267842794370e-02,1.736826137824529215e-02,3.816333377551554135e-02,-3.682986913116723104e-02,4.753809052156632298e-02,-2.527346528945021570e-02,1.969567249535957021e-01,1.252620876258009504e-02
1.469857090909090758e+01,4.631554108379529744e-01,-9.860085018936340373e-02,1.902337907418087670e-02,3.717258901641171120e-02,-3.076761151281245943e-02,4.769253661857566357e-02,-3.302209588924298611e-02,1.689826072433012749e-01,-1.819315028387222428e-03
1.473190100185528628e+01,4.645315224407110533e-01,-9.799990519119264332e-02,2.064829196741763129e-02,3.596207473699020163e-02,-2.556545718119570057e-02,4.741681464423877501e-02,-3.869912834545018165e-02,1.453995546781856607e-01,-1.342806679212850754e-02
1.476523109461966499e+01,4.658311846979431570e-01,-9.739233999921123597e-02,2.224119381753681887e-02,3.459289794110282507e-02,-2.107525022216596294e-02,4.679741919491983704e-02,-4.276807480895594010e-02,1.260629311829301880e-01,-2.265596015051269882e-02
1.479856118738404369e+01,4.670637826303256634e-01,-9.681003767184304110e-02,2.380393402546751580e-02,3.311114693551744231e-02,-1.716207880024265414e-02,4.590656413727347424e-02,-4.564229140952263258e-02,1.104691206163847805e-01,-2.994155978433911403e-02
1.483189128014842240e+01,4.682395818454981873e-01,-9.626934721592959876e-02,2.534021979127207627e-02,3.155037432778645679e-02,-1.371135814667912359e-02,4.480150926467542372e-02,-4.765560777036231127e-02,9.798842790520047308e-02,-3.571294179303552419e-02
1.486522137291280110e+01,4.693684398381635647e-01,-9.577663341162853672e-02,2.685446166438302390e-02,2.993441528005941904e-02,-1.063015201641076546e-02,4.352593281157202815e-02,-4.906111042508474324e-02,8.799287876620445759e-02,-4.034629388952618023e-02
1.489855146567717803e+01,4.704591603925336596e-01,-9.533223073769303557e-02,2.835107046067723152e-02,2.827995160460347601e-02,-7.845736522914516231e-03,4.211201782860185538e-02,-5.004161291118830457e-02,7.991317450438718828e-02,-4.415450331961003061e-02
1.493188155844155673e+01,4.715192293893235020e-01,-9.493307888006902173e-02,2.983404262538986648e-02,2.659863207924136747e-02,-5.303124977756385611e-03,4.058258542835670862e-02,-5.072304173662341847e-02,7.325612354576968577e-02,-4.739013053460235103e-02
1.496521165120593544e+01,4.725547553415341273e-01,-9.457435868656527411e-02,3.130671238997831396e-02,2.489874423185727687e-02,-2.962469736235968584e-03,3.895298293493325292e-02,-5.118648666595881219e-02,6.760049787335400961e-02,-5.025409371314189244e-02
1.499854174397031414e+01,4.735704782712696348e-01,-9.425045408442789263e-02,3.277156081206980542e-02,2.318653138152330928e-02,-7.968632476822668171e-04,3.723263821785913197e-02,-5.147690633583083125e-02,6.258193385670761388e-02,-5.290497089043554035e-02
1.503187183673469285e+01,4.745697571919376134e-01,-9.395549161770286317e-02,3.422999445614069436e-02,2.146728410506434925e-02,1.209253585400557433e-03,3.542632775998333372e-02,-5.160817057980029987e-02,5.787489596159980931e-02,-5.546581008080635894e-02
1.506520192949907155e+01,4.755544893881591961e-01,-9.368360557320731807e-02,3.568203635049513323e-02,1.974632115587408518e-02,3.061088054575483025e-03,3.353527702736978228e-02,-5.156488279526762197e-02,5.317604151841980042e-02,-5.802688653698329785e-02
1.509853202226345026e+01,4.765249255283405816e-01,-9.342903424787708799e-02,3.712587831869651467e-02,1.802995945116320220e-02,4.753978378703303809e-03,3.155824473777189831e-02,-5.130142075957568742e-02,4.819096985332072675e-02,-6.064329587249856629e-02
1.513186211502782719e+01,4.774793487328955477e-01,-9.318614366413360828e-02,3.855724550463864725e-02,1.632655893015194648e-02,6.273507045808575898e-03,2.949278367343372703e-02,-5.073909961050528800e-02,4.262763336675049614e-02,-6.332617089378148045e-02
1.516519220779220589e+01,4.784136123380063887e-01,-9.294945112424757294e-02,3.996855546413730087e-02,1.464768165756484032e-02,7.595544327582722313e-03,2.733691043716665603e-02,-4.976349340643886066e-02,3.620183741152983165e-02,-6.602682914634817879e-02
1.519852230055658460e+01,4.793205774043245437e-01,-9.271370706096278280e-02,4.134792113463361951e-02,1.300931522711965861e-02,8.686728244143048991e-03,2.509142299266262088e-02,-4.822542193845538033e-02,2.866166033127326776e-02,-6.861476801354117472e-02
1.523185239332096330e+01,4.801895659004210004e-01,-9.247410409867599934e-02,4.267816390531849191e-02,1.143296608394481911e-02,9.506135922827611828e-03,2.276303727137138355e-02,-4.595114112825092467e-02,1.983820851975973826e-02,-7.085410978508578650e-02
1.526518248608534201e+01,4.810060714863843012e-01,-9.222668139041390045e-02,4.393619998243798730e-02,9.946203634252357914e-03,1.000914690462839998e-02,2.036827488891388913e-02,-4.276899846001328692e-02,9.726163613459216928e-03,-7.238983310067458044e-02
1.529851257884972071e+01,4.817521219705440116e-01,-9.196895040195685045e-02,4.509340854564777151e-02,8.581976711721213055e-03,1.015448379378384829e-02,1.793751756648466478e-02,-3.855823996279454657e-02,-1.416308053934841639e-03,-7.276306365065574044e-02
