t,a1,a2,a3
38.999885,0.08877245596167899,0.009762540224025089,0.006473846457395997
39.099887,0.03617476277981224,0.010666660867057509,-0.012242047987837847
39.199957,0.007031774272244051,-0.009490878959050804,0.006281616928513128
39.299923,-0.022919656210462824,-0.0276612167266845,-0.001984030713428335
39.400403,-0.025114102288167656,-0.009339856810651755,-0.0020229073301751416
39.499938,-0.03124877839892709,0.018547256191656394,0.01170803645931193
39.600091,-0.08017477124661818,0.013943975218524168,-0.023578933342793932
39.699868,-0.06199313974857902,0.0023980942265702113,0.00360089195233285
39.800093,-0.03206854375723921,-0.002390326459474945,0.02455895017977105
39.89987,-0.08575352322833937,-0.008101308952825797,-0.019168695681514494
40.000117,-0.09791019294538404,-0.007642559758105864,-0.016052973250085027
40.099926,-0.03428428416271318,-0.011255057085885551,0.005041894521424187
40.199873,0.0024575241903357515,-0.043636857070587454,0.003513614127099539
40.299884,0.004010640697672229,-0.07716746311880565,0.0007262454092841355
40.399824,0.0008141145470892241,-0.06669399937491198,-0.001529610100775642
40.499841,-0.0018496889088170983,-0.03470446599929804,-0.0025102081281868187
40.599889,-0.0016071370910953463,-0.005227823042562377,-0.0011165133261191538
40.70015,-0.0010447709524170356,0.00989586876385462,0.00018976540196249166
40.799907,-0.0009264777264566017,-0.0031498336692178247,-0.0002563418785775202
40.899861,-0.001148528546333412,-0.015253732718704602,-0.0007656164510991331
40.999864,-0.0011597735002780558,0.009199081377732066,0.00018831015414106029
41.100175,-0.0006599740983643389,0.06461943224928328,0.001318867343749915
41.19985,-0.00010249765620557694,0.0986153642415113,0.001412494344628238
41.299947,8.676874695025464e-05,0.06692537555643509,0.0008642172507066217
41.399909,-1.6700132992953645e-05,0.01719450808834272,0.007687258735857845
41.49984,-0.015421377802968943,0.021357745936469354,0.03651747939396321
41.599863,-0.019090061433179546,0.0653307062688058,0.05167011208064488
41.699927,0.013357032938955649,0.06876110674981666,0.005600631058890963
41.799893,0.017195713422208523,0.00027871359432732334,-0.05154277648734586
41.900008,-0.011750034384312488,-0.041695200122353504,-0.05765439224908757
42.000042,-0.02134728650076983,-0.02016924727331037,-0.032629370520709536
42.100127,-0.0034590657614712913,-0.026538831207080945,-0.004237968803353198
42.200102,0.01908542967407339,-0.04341309820313396,0.019517766943013597
42.300003,0.017679462334909392,-0.012691966722563284,0.019430757833981203
42.400388,0.004478304962906427,0.02771426212678701,0.0055696452529391495
42.500012,-0.0007097603399515972,0.0442358085935024,0.00029394316078054086
42.599884,-0.0013124828107789863,0.010412558555848467,-0.004782234645154333
42.699825,-0.0004267394907373415,-0.042745111130269325,-0.008007500340872827
42.799856,0.00327734537043184,-0.038385617547693124,-0.009621952246974224
42.899908,0.009248462334082995,-0.009892968157388753,-0.009868603403161496
42.999923,0.008271266501529335,-0.001469199308010776,0.005868774220985593
43.100195,0.0018172819302101594,0.002089908722022398,0.014549077590504585
43.200043,0.005034427005965228,0.0007629593083304301,0.004700065131985184
43.300283,0.010533195282321613,-0.0030685702542760642,-0.0010494693230392758
43.399834,0.006653276602158149,-0.0015380463647544232,-0.001128600571386181
43.500253,0.035780697061276165,0.004965945441579351,0.0133339426763226
43.600153,0.07762151260512751,0.012953639016285972,0.006961650315241141
43.70001,0.06009255036352989,0.00660218946391766,-0.022985276931448084
43.799956,0.04254850558277133,-0.008484853301712725,-0.003278675897724803
43.900142,0.036762547544899604,-0.00833877325230951,0.018445538391965475
43.999855,-0.008489093100282868,-0.00014511039792421306,0.00042287820486992594
44.100097,-0.04505551345035716,0.0009549706571081191,-0.006437282719409921
44.199897,-0.001907314345133998,-0.0006721234996238893,0.012180560419069054
44.299976,0.06949493665599614,0.007393649082988763,0.018391659645440896
44.399962,0.05053511591395968,0.01115189528142332,-0.0049387233251594305
44.499789,0.010503651468748071,0.0027184302474085997,-0.009866466264111386
44.599934,0.027952397126359302,0.0009852427410962598,0.011959017483282394
44.699849,0.012187541776401412,-0.005877923908362764,-0.0013183186546769036
44.799983,-0.030257786377710538,-0.014885549899761841,-0.013312015807785309
44.899849,-0.0498307848336188,-0.005158640312084252,0.019059095160910672
44.999854,-0.11215056625420843,0.0017500110224535545,-0.0033763867715261445
45.100153,-0.14295068048094495,-0.0037668709094971957,-0.0325037453797198
45.199949,-0.0695318533468989,-0.010805795633422157,-0.0006774875689694858
45.300036,-0.008047872650108336,-0.02266916753712318,0.009221732293420028
45.399882,0.0030287886093369777,-0.03667658873840226,-0.0006158602325077874
45.500187,0.001849182293220282,-0.040531058435507805,-0.0017585241982163626
45.599829,-0.0005773312135121137,-0.02352399091968089,-0.002618303059542447
45.700217,-0.0008485235025595571,-0.0033189777061823356,-0.002164567205527024
45.799951,-0.000490551095049993,0.003014597146993217,-0.0009871059252977684
45.900113,0.00014061503839792044,0.014093387927285699,0.0004458053266609696
45.99989,0.0031423446170032662,0.010313316604190235,0.0010934462230966376
46.099927,0.005838994830317248,-0.01507765137389893,0.00028724125263295767
46.199873,0.004993759270609444,-0.019965392586189776,0.0022999662099520983
46.300116,0.009897507157586416,-0.014970751615695568,0.004528796870689165
46.400007,0.01800852399603199,-0.01974985760191829,0.0004149291917043839
46.500306,0.018897252681288876,-0.019650734864229094,-0.0021642320241778298
46.599884,0.017969844536683367,-0.0006978699156627022,-1.512542725196764e-05
46.699782,0.019205018206988472,0.03426954819485893,0.0006744816691066767
46.79995,0.005768636147904821,0.06439535638433162,-0.0024210101525939925
46.899858,-0.007186606049900908,0.06296853359752738,-0.0005134294970486192
46.99982,0.028989208765850018,0.039438788756181356,0.01020265064492588
47.100048,0.0467408874628692,0.045404731382687205,0.010902479686273227
47.199982,-0.02675137263285999,0.0672375489191835,0.003661435793884612
47.299968,-0.07627180207470567,0.04902259118686774,-0.0044791844481493455
47.399971,-0.03723418581245036,0.009714563444637114,-0.009533017236116824
47.500025,-0.0023099447683909823,0.002420902538376249,-0.002449236173759105
47.599885,-0.004544014388757298,0.027399711294434942,0.000680914626498717
47.699834,-0.010691046978781843,0.042581763131566336,-0.0026246974782722947
47.80001,-0.010723398017810382,0.02878541328406782,-0.003071960128736276
47.89989,-0.0066140680272629955,0.0035559147988984963,-0.0025540986947452824
48.000041,-0.002337270973363768,-0.020981232418731302,-0.0013964530879207878
48.099984,-0.0007540972270515065,-0.03829255863451114,-0.0005273006035182923
48.199853,-0.0016820019435213498,-0.03012070173273046,-0.00130655772836032
48.299812,-0.002638189838328526,-0.0033558729494743145,-0.0019088113928841274
48.400793,-0.0019225806723163208,-0.0033112855143127146,-0.001365710372361596
48.49978,-0.0010886696643096789,-0.030121944674149193,-6.459259727620639e-05
48.599975,-0.0018594260090204068,-0.023018432503122105,0.0007957718412237185
48.699964,-0.004205378006782515,0.02571543826413844,-0.00015385348823651482
48.799923,-0.0011585888181861598,0.024883301776030556,0.0020974498054838857
48.899771,0.00365788832696838,-0.05749705377339692,0.004489336992831725
48.999985,-0.0021489791844596633,-0.08980042343376862,0.0019129186031572355
49.099926,-0.020095824656273645,-0.02564965591047215,-0.000669081692780758
49.199841,-0.02607377917378042,0.02264657476500572,-0.001303530455983143
49.300433,0.005124917315944704,0.0074788251997730225,0.001991210872110709
49.400023,0.011615168540480413,-0.009941446617765049,-0.0010076345382559388
49.499821,-0.026646989696864857,-0.0017847233090975273,-0.0065109576454598864
49.600033,-0.04383817629863816,-0.012356455777888449,0.0074130356541184245
49.700301,-0.055146060943421005,-0.02583043049224668,0.0061127372325627495
49.800087,-0.05823306591255098,-0.03822561007700586,-0.0062358225915495995
49.900409,-0.014249003004733737,-0.06748542335847883,-0.00955952716442773
49.999848,0.07262755443660757,-0.05100618374985599,-0.013904062447691184
50.099783,0.11736832391381032,0.017965146776957597,0.00482563406766494
50.199876,0.05720638808558965,0.03288890180351312,0.01275686456717919
50.29998,0.0037195135920565594,-0.014540266963985991,0.0012629304884632252
50.399766,0.0008733055888386436,-0.028779566894854475,-0.000209592602750298
50.499851,0.00040702997220918614,-0.008966281788493152,0.00011201056170554325
50.600039,0.0015680749933364574,0.00614297855368362,0.0006792663802827191
50.699872,0.004378744221335147,0.009545026296231121,0.0017174644549988924
50.799858,0.002832953644478011,0.004391899782801176,0.00208645635110686
50.9,-0.003497042742966443,0.023655249630666113,0.000839728122118522
51.000063,-0.006420827385338401,0.06219494689387369,0.001105675197835422
51.100198,-0.0035117555498655425,0.053191199007182444,0.010523512042269707
51.199832,-0.003389151050345376,0.018239384749969424,0.027930443205138728
51.300054,-0.009520750042797534,0.006873318340320827,0.02316371722651956
51.399818,-0.016946672095164223,0.0011423949100242223,0.03573837343629892
51.500365,-0.04552012122018013,-0.007155226162324526,0.1755392107935185
51.600108,-0.1206451099283726,-0.025211618367066705,0.3108967342672088
51.700049,-0.17934515523618316,-0.04925628081641497,0.23476209851950214
51.79996,-0.1723542214287342,-0.06204539533799293,0.04572785621383385
51.899888,-0.14087101539841435,-0.06306554878751996,-0.08951675247423907
51.999926,-0.07296467789865896,-0.08164836952976998,-0.1559133124995109
52.099923,0.009767433568132422,-0.14365196214162684,-0.17437119092210904
52.200181,0.047832970271478314,-0.21160315637450772,-0.15224215091894674
52.299971,0.07074989134125387,-0.22664120506646745,-0.09310833922889025
52.399891,0.1049808769854112,-0.19462156009504128,-0.03050145427399005
52.500083,0.087897717733256,-0.14243184454706626,0.008204859748407109
52.599919,0.00031467861217468474,-0.07338107654250192,0.01220417147038648
52.699941,-0.04891843979071406,0.018650333476954106,-0.018319910961125688
52.799957,-0.032456521550473544,0.08089082960555793,-0.06454705906370498
52.90006,0.024745259793138852,0.05591134261077979,-0.1285628039859115
53.000334,0.06790066945526313,0.06744711433086042,-0.14554946737802643
53.100125,0.014509248594136326,0.1736311784688223,-0.06907071862198882
53.200176,-0.03740024536643552,0.26338054749305545,0.114324464639191
53.299826,-0.011162251273591134,0.20648978602845772,0.2808073638696064
53.399958,0.07813628733242048,-0.05326483226892845,0.22512619324947414
53.500019,0.1263118312710298,-0.29741013859889953,-0.018238307236756623
53.600006,0.01342193589279117,-0.30560533823373587,-0.21740832917961936
53.699842,-0.09072412625172692,-0.16205729213278913,-0.1878623155251192
53.799917,-0.06222407685010736,-0.026082058006192566,-0.08671203203735008
53.900023,-0.01474759121750227,0.06435444795394274,-0.12240781476490423
53.999965,0.03243043945397919,0.13707687611078034,-0.19763381943693248
54.099969,0.14160038230379918,0.24299667895262522,-0.1838185063098449
54.19998,0.2714414955440083,0.3277639148463981,-0.05658375431203172
54.299839,0.30664717596588453,0.2354804602202344,0.0922942378587146
54.39988,0.1558039359623431,0.06333731742472787,0.09244293145014107
54.500076,-0.08215917768568695,0.017635280564895897,-0.011295686070070088
54.599969,-0.1719854243326835,0.04296267861487622,-0.023222483987509868
54.700043,-0.12644454003480743,0.03928934560958533,0.03824158520830248
54.799886,-0.07382329895743832,0.019126297260570805,0.06513666209792032
54.89991,-0.037891111474478816,0.018914289189780907,0.07453129995146524
54.99984,-0.01984664332971202,0.02893199901077262,0.11389196382450313
55.099782,-0.0028203161931702678,0.016246598328647905,0.14303844997338502
55.199783,0.006868800071758557,0.016942831222890992,0.09034514089767924
55.299865,0.011360179358549684,0.03510902100792897,0.04547227360506457
55.399956,0.006482127433609703,0.02100910469896869,0.07888532537277451
55.500105,-0.020428544809200814,-0.019130957169733592,0.08766152490063958
55.599839,-0.05413964209742415,-0.015988749050976192,-0.01563316083992805
55.699795,-0.07181291687235783,0.03785947826612664,-0.13581931974278613
55.799884,-0.015277316677042171,0.031252970079670546,-0.11321080597231023
55.899959,0.07615699219998204,-0.032110914035968746,-0.0014939705272635911
56.000032,0.07706199550815405,-0.031398172208791805,0.03441120871163947
56.099818,0.02027089391588601,0.004397072746520212,-0.014971332905341563
56.199838,-0.009571439624658172,-0.006599472835413178,-0.040700641837510654
56.300023,-0.01344084943482553,-0.0289519404000606,-0.01308088683546469
56.399967,-0.001843219184312655,-0.02088534059822601,0.023367720828007442
56.499893,0.011161852242354171,-0.008749818832026308,0.02063275322162813
56.599821,-0.0007294121329068594,-0.01079207881575228,-0.02299140272525075
56.700044,-0.024530990959580976,-0.009954572501861847,-0.05999205933350404
56.799849,-0.02226511963305054,8.239585718681705e-05,-0.0728074483943375
56.899795,0.024097295424137504,0.004335407518120711,-0.012948707912258162
56.999804,0.05978582021350899,-0.001745296534649568,0.08725731765040942
57.100344,0.018199812665829578,0.003938873510795381,0.08319289278474003
57.200092,-0.02618110740447564,0.012296334746019348,0.02284194241101198
57.300091,-0.01607726901299772,0.0023470140424921484,0.0066228648586748005
57.399971,0.0030535763634462875,-0.004599277506664356,0.005668311719434906
57.499978,0.0016583644815754695,-0.0017197169204240014,0.004011646586668854
57.599941,-0.007311909423323184,-0.008363938119977309,0.002297614803829952
57.699862,-0.010919577879818104,-0.041088403855376016,-0.0029245187412560046
57.800035,-0.011594344202791089,-0.08070369952913568,-0.003798999228972165
57.89982,-0.0029831745672324345,-0.07123681221010908,-0.0052965895556780305
57.999835,0.002438779913943533,-0.020799921183874026,-0.00317581425821945
58.099814,-0.012603808319316494,0.0026314345349582324,0.009813766319180113
58.199896,-0.0296229439477743,-0.014490428959294255,0.013718551408043522
58.300239,-0.021895033746052214,-0.026645418049150077,0.0058701664364788075
58.399936,0.002957115661314024,-0.005625707703419414,0.002168905869356971
58.499836,0.012605422116381559,0.03266872736499239,0.0026833507311491717
58.59985,0.00900259283902851,0.05921321455520748,-0.0030027259289422937
58.69995,0.016119157312757447,0.0663925816041821,-0.007823359970722966
58.800014,0.0205322635489693,0.06532970925068768,-0.0015447209252032169
58.89979,0.011048898807453515,0.045455942195117734,0.0032851593114427255
58.99986,0.0038192525957721248,0.012385254193171925,0.0027007758792672396
59.099979,0.004273462334618583,0.00036799271069542063,-0.0004455320349371483
59.199977,0.005582412670422499,0.003466138391351033,-0.0030449100322090202
59.299963,0.0034069589173639,0.002118638081289821,0.0005804534252832267
59.399958,0.01185212391600228,0.010772458071814083,0.010884789432654819
59.499868,0.05169659114126581,0.03773123910663915,0.015135231275533718
59.599792,0.09533878160071342,0.022435655312986254,-0.012118833698045743
59.699855,0.126420699544405,-0.053124028829111956,-0.015196753696076565
59.799973,0.12386836455696001,-0.07324363732710805,0.00884903504577533
59.899815,0.06785155654901667,0.005534998801318532,0.005298535296911764
59.999933,3.533283361667472e-06,0.08514381142012795,0.006064300277271333
60.09981,-0.07319550642624773,0.06812175395665335,-0.008018914938724768
60.200072,-0.10338410131332629,-0.03933221376277792,-0.013392822934598508
60.299865,-0.056375779250463845,-0.09307535316105356,0.017518355307913097
60.399991,-0.028912812217655376,-0.020911218237005987,0.0061101064836746296
60.499868,-0.041442296243514476,0.04902358305352916,-0.019601302502978923
60.599853,-0.060025560910614555,0.025623035076667355,-0.0071871244711840514
60.69981,-0.07461818721332539,-0.016255651985276977,0.0006089878151739328
60.799884,-0.04414457888716965,-0.014964134429123047,0.0037430117253324626
60.899837,0.0036195187201356997,0.0005735523679183114,0.00937408367187494
61.000041,0.018622732861861294,0.0025390789042864102,0.0005757273381037386
61.099881,0.019369444752825943,-0.0066677346976195435,-0.006734066342426245
61.199936,0.04954045513990871,-0.011819673806753674,3.081078521707196e-05
61.300006,0.09607570818314815,-0.004844004313289759,0.009658829139527652
61.399945,0.06639178880600007,0.011176997195458536,0.004138775246762634
61.499979,-0.04708529213655366,0.017445030876441028,-0.009875757399570992
61.599881,-0.10763561200031642,0.007514101548396421,-0.0024055722271828684
61.699951,-0.06396190594763843,0.009387410127805718,0.006695286252763588
61.799966,-0.0017431868047711012,0.024486056404619705,0.0013606176519507106
61.899928,0.01894906670289629,0.018989299930090443,-0.0018866075333397406
61.999964,-0.0035285126940053646,-0.01760041211191532,-0.00706564598464721
62.099938,-0.029284416623658122,-0.03740501368981758,-0.006072003151555341
62.199913,-0.024459109335811063,-0.015654711365139077,0.002050668688888808
62.300033,-0.006749753784957056,0.0018146517211540321,0.0035798785339814015
62.399962,0.0023141869989813813,0.005613118835735739,0.0037427819807944536
62.499931,0.01261627290589622,0.02841628903668595,0.006192652400197794
62.599977,0.023898099370683722,0.05877355353007197,0.0016802328531221908
62.69987,0.018766097871848103,0.0518966782543073,-0.006277152136361952
62.799983,0.006197117149818531,0.031698901437145155,-0.003201934449828526
62.899889,0.00921095624650381,0.04652161252157497,0.0032704212117224546
63.000093,0.01800225620457488,0.05066938587450777,-0.005354243534835823
63.09987,0.005065173593908033,0.003899717794623031,-0.0094654880712301
63.199873,-0.02051068419768431,-0.04787141532345253,-5.049652963608599e-05
63.299936,-0.031068273038341025,-0.0686662103475509,0.00179741211036226
63.399917,-0.025774104342738146,-0.06909658935215854,0.0010237331109232682
63.499875,-0.012810728374213301,-0.0441236113535946,0.002052992219813049
63.599907,0.0011854915991597673,0.009435860126707447,-0.001435505269436363
63.69998,0.006292139614759962,0.03078987988813632,-0.0014383447925196734
63.799864,-0.001611255590515317,-0.01614652492758416,0.003788236581388266
63.899933,-0.00930841064286908,-0.05251036038430976,0.005812740362817613
63.999948,-0.010850442343190363,-0.0402723267293094,0.026226654152371392
64.099949,-0.008784430758869456,-0.03690684447437515,0.09395190189797874
64.199907,-0.0011154760761632656,-0.050013112647981375,0.14820536287381378
64.300017,-0.009314774388587594,-0.06261685805441974,0.09162372089472288
64.399865,-0.03413097017310898,-0.07368868437473654,-0.06790073488495295
64.499926,-0.05245684391809953,-0.04734309004825549,-0.1982022827454227
64.599972,-0.0288019012577616,0.03804053154429471,-0.15984102240472192
64.699951,0.04171157086842005,0.11189011797756221,-0.0245811622399038
64.799951,0.06411464967305278,0.09615915765591569,0.013043646777194155
64.89995,0.01673246187134051,0.03172901294605848,-0.06983337773522402
64.999995,-0.00742457779837392,0.004663702018088308,-0.13831255125548525
65.099848,0.033753051126245465,0.0008617928436224082,0.006903696342113283
65.19996,0.038337610133961815,-0.005807099835739816,0.17602446636105132
65.299972,-0.022610978075859843,0.004452842465778389,0.08525688349717207
65.399923,-0.023611310755314578,0.00944941264955051,-0.00448302448855196
65.49989,0.008393261079228512,0.002564549514121036,0.008627985690491717
65.599951,0.015206569739069942,-0.0006296800652832739,0.0024032830701793285
65.699923,0.015332147426217711,-0.0025651730653531487,-0.005258968329240527
65.800013,0.021742116705199058,-0.0008384456015330924,0.003142809344432692
65.899939,0.03542518338799209,0.003881587552375652,0.0075092340692504405
65.999923,0.03993054496528116,-0.0028071856718202095,-0.008946959495085987
66.099992,0.058716467532787336,-0.020463591617014363,0.0019089553548012265
66.199871,0.06723935512020086,-0.013032092116593568,0.027305020571607885
66.299852,0.013864052837521693,0.010883576077174825,8.741381885594035e-05
66.399996,-0.06156311603670889,0.013501350419622197,-0.021450647790517686
66.499986,-0.09964657973965789,0.0062823695154606025,0.0011557192323931797
66.599873,-0.07707969717756208,0.0008601708764317247,0.001350909723901931
66.699908,-0.012277907866119247,0.0003637685104522082,0.0025251698820784084
66.799884,0.04955065309689617,-0.0009271894733538749,0.01365054969454057
66.899892,0.09626732127516643,-0.013334120320414993,-6.73338728346207e-05
66.99994,0.10044573008859708,-0.01219430598289483,0.0005678959114711717
67.099908,0.03219627287238108,0.015710385214049785,0.001999061962127534
67.199905,-0.04999447374629984,0.0408358623267139,-0.010241039911548639
67.299851,-0.0707676576548898,0.03420342286668798,-0.003969587049073808
67.3999,-0.007738445764591359,-0.010771673478546313,-0.0009341064195571628
67.499893,0.08538274162597431,-0.04368297889259451,0.013405444308558109
67.599917,0.07825997612557958,-0.009522128619223377,0.0060876612000464615
67.69996,-0.019522344509284056,0.03897244927358799,-0.026627148313628734
67.799854,-0.04245783682068466,0.03150361277390656,-0.00027819542045297643
67.899951,0.016022317607680137,0.0007058871443237427,0.03045415868579498
67.999942,-0.014325769506132971,-0.004861867663655435,-0.003070921314546226
68.099913,-0.12397507677404214,-0.01957954885269366,-0.028719504717202516
68.200017,-0.1227914009355988,-0.03648329695141562,-0.002581582979134844
68.30001,-0.03669242991304219,-0.020692994143167484,0.009153470155631116
68.400348,-0.0003106471105266315,-0.00605912425744228,0.0005170530385600976
68.49997,0.0010916065034164667,0.00013418240597332966,0.00032931294429105166
68.599909,-0.0024211743700893263,-0.009694457612865467,0.0010564322329252233
68.699996,-0.01706671537404173,-0.04943724413411965,0.0031799674203938787
68.799908,-0.02808483591962517,-0.07663299261552713,0.0030340577355668853
68.900072,-0.01652463306083796,-0.04387297579075688,-0.0035771255403318925
69.00003,0.012617640641450472,0.01450065925060598,-0.007591339913161157
69.100006,0.028682936709231964,0.02955256533096326,-0.002486025499548442
69.19991,0.019085876216997404,0.01752425324690965,0.00010235479746457292
69.299961,0.0034647414827775475,0.01078521527041764,-3.034537324685376e-05
69.399958,-0.0048028364160712725,0.006006427431429699,0.0019522228950353117
69.499876,-0.002431737309949248,0.006501729581551291,-0.001314476366912399
69.599931,0.006001687713385986,-0.000987306097354014,-0.004371218452107358
69.699963,0.008995771412395343,-0.008574894670386551,0.003873619951622975
69.799937,0.012726948653115067,0.002395788586519995,0.007141014413761247
69.8999,0.02944787278084297,0.0016490121652757012,-0.005798073827504659
69.999867,0.05077703008951062,-0.015327691450136433,-0.004450474336753265
70.09986,0.04287452881473793,0.0008674059276850415,0.011646400609191197
70.199878,-0.026982227346248673,0.05332595493733304,0.00351315547167296
70.299964,-0.074778319121993,0.0635785706431076,-0.008566365015157448
70.400056,-0.03298954280241217,0.024593048846782782,-0.0009268573701329142
70.499942,0.005504231716552642,0.009482903940021298,0.0029376986123076667
70.599967,0.007795301002353022,0.014859027419143921,0.001436059248190675
70.699914,0.0010933447386832539,0.0012976591099533481,-1.8161843728190115e-06
70.799889,-0.00905970601126019,-0.017905390162555733,-0.0023414817923037828
70.899893,-0.005317251340378466,-0.01679580009772371,-0.0011386436213308003
70.999878,0.002482712397346821,-0.0007583990784419017,0.0004883859121056532
71.099867,0.002858978354426553,0.013274698226003565,0.00036731212372300017
71.20001,0.007160896086013509,0.016514514463042102,0.0013046569001917388
71.299958,0.00773079316090674,0.0068376780421310415,0.0016675090990090234
71.399945,-0.0054416821973898195,-0.010923914343428678,-0.00032516205780472784
71.499941,0.001954445747261377,0.0024694860209041186,0.00042604158681358345
71.599899,0.02813113416202996,0.04212285372760774,0.0033534681697285186
71.699959,0.017935637955537626,0.03724534003761813,0.0004244672179817676
71.800003,-0.008825196591632473,-0.00135969388627339,-0.0026707792436031427
71.900082,-0.008744077556239693,-0.019463128533553094,0.00015745489998342764
71.999928,-0.004019099704109182,-0.01552597843352907,0.0009341781447406445
72.099862,0.006910225301410489,0.013690383286030831,0.0009157780405358406
72.200025,0.02739925573014699,0.04198949981960729,0.003332403511207044
72.299956,0.018124144832651175,0.01653565780664619,0.0012762092734101378
72.399956,-0.019053293886746564,-0.02784001908578486,-0.004183108749700938
72.499889,-0.026733033464251838,-0.009384420433280999,-0.00644697229260739
72.599937,0.009662464667857439,0.06345407372500486,-0.007981028966451932
72.699934,0.0270815810432325,0.08149312316564228,-0.005160108840890454
72.800117,0.002923370028876701,0.010109702919320257,0.0037545496244910984
72.899852,-0.022482556139117944,-0.061577068750976335,0.008751209434544585
72.999951,-0.029569145842561366,-0.0655939683434445,0.006484478518652114
73.099864,-0.02634201643075959,-0.003417866182072238,-0.0012718664294256903
73.200114,-0.009932582962163863,0.0290973402235557,-0.006085241426426362
73.299894,0.0033428064549954483,-0.03740743107203363,-0.0005252406944231957
73.399852,-0.011309748886615716,-0.07113705311949849,0.0040853353698567865
73.499938,-0.02058693090665923,-0.008308204530809105,-0.000270043038336766
73.599918,-0.015910537662889794,0.016750896134108805,-0.003951737180661177
73.700021,-0.005789090691925278,-0.01915951075934142,0.003583359896569713
73.799945,0.009681209493640206,-0.0280905450199011,0.005521070953514697
73.899995,0.0004891009707393666,-0.007093441279238983,0.005044991771886845
73.999873,-0.04453949960819449,0.008368368931714117,0.00593017515974815
74.099903,-0.09098035454359674,0.004079279417651293,-0.009974171601970424
74.199852,-0.08066502731218293,-0.0368202194260024,-0.004332233663928293
74.299854,-0.007541175480363441,-0.07577621431617598,-0.007151721701443504
74.399898,0.08453059719899898,-0.04071861951970436,-0.017985514599041495
74.499958,0.11033114137319301,0.037930825644388724,0.009171319221161716
74.599992,0.045740146445419586,0.04393762425141376,0.011230718139148714
74.70013,-0.011437599906404933,-0.018009552928835628,-0.0042401973934601545
74.799936,-0.010334303171835207,-0.025203270299794817,-0.0002243405000705214
74.899912,0.005870739231962446,0.01261369866621833,0.0009383869329197929
74.999992,0.004287781025208676,0.012988486288746687,-0.0013064008660691817
75.099856,0.0038220261247744747,0.0027658231031513075,0.0018850937776612882
75.199962,0.010027798241107203,0.017642718552663954,0.002279582553169464
75.300064,0.011395706575381814,0.030360516165769687,-0.00044435869210327763
75.399948,0.011224504200749021,0.032579697059798476,-0.000743012097435187
75.500113,0.01360595851488398,0.04037814948208204,-0.001082574219153621
75.599909,0.0058082590932410205,0.01617614234850146,0.0005128072051525721
75.699915,-0.005691497551861506,-0.02003901631589421,0.0026532642757717954
75.799981,0.005197427221340841,0.011973106851162998,-0.0006008521281203954
75.899939,0.015105036016042472,0.03280634832473976,0.0017951795270662073
75.999943,-0.0030206681969248642,-0.022583855532862157,0.00735863436631729
76.100259,-0.007283988416530994,-0.02543770196869224,0.0024426896161680737
76.199998,0.022402003657436064,0.0395062363169455,0.0010860262589350092
76.30004,0.02586206371179088,0.025135620689727817,0.001013346831859511
76.399856,-0.015163884672598282,-0.0438131672412224,-0.004155391754589153
76.499888,-0.035195617288162256,-0.048889565401218485,-0.0015395419181770359
76.599863,-0.0022074051899224414,-0.003357642669216173,0.007460679730949811
76.699941,0.022363095464094044,0.016807050544369942,0.006627519341073982
76.8001,0.011306644155884324,-0.006830578168407237,0.0014736034937434042
76.899906,-0.010296991316808855,-0.020120030597163135,-0.004380841564323786
76.999949,-0.021323469437730027,-0.007570251826949865,-0.008291536683013185
77.100053,0.002473898078266,-0.0027655937578937853,0.005079598509967553
77.199998,0.024442767669656543,-0.004027373018224947,0.006977382127693286
77.299944,0.0015175143565530867,0.0015158042157455134,-0.009839972018892619
77.399921,-0.02610942048515877,0.010376704752322972,-0.012295906628709535
77.499983,-0.016467971046213194,0.005590959864538931,-0.0022877028309069114
77.599911,0.023464968368483465,-0.011876035841574182,0.010108243246680769
77.699847,0.07234603781789131,-0.01923668745529639,0.01383656186862291
77.799889,0.03340350926369434,-0.0054148021612450735,-0.0038249655807558033
77.899959,-0.06545555017934988,0.014427097097672183,-0.014975905141500245
77.999958,-0.06462992991176902,0.011763191866514687,-0.004069147140601026
78.099925,-0.016039841503738998,0.0018862408940617248,0.00635761315890181
78.199824,-0.005608263581125004,0.0019180166296968513,0.01693599279395299
78.299942,-0.014547807510969136,0.004865190608245159,0.023596548135594808
78.399881,-0.028690538098038867,-0.0028910364704865382,0.010731268915491182
78.500043,-0.02551767853680098,-0.02027636619144227,-0.004482229387990585
78.5998,-0.007641387713337118,-0.006508618067180239,0.01937185372145933
78.699948,-0.02588176360729781,0.017706273582813774,0.12064028048978127
78.799945,-0.12234479478879787,0.0068227707508791875,0.18781202375441552
78.900407,-0.19500282249342926,-0.0013766586804561316,0.09437642129985696
78.999933,-0.12696697681055027,0.031467690285955634,-0.031540700860165805
79.099967,-0.02782242622926462,0.06603761214667507,-0.09579489770352098
79.199828,-0.014443854460163275,0.05144558064066158,-0.15102443260698725
79.299929,-0.009786460858800805,0.01114049660091819,-0.15565655915678286
79.399941,0.034966814075689856,-0.011750103249231161,-0.1181637949354633
79.500039,0.06807123551727151,-0.004358517040563226,-0.07481142857312086
79.599873,0.05369249113201355,0.061593089170936435,-0.0013071341086685617
79.700316,0.03480956231314397,0.1554539399286271,0.05549163069760756
79.800064,0.07640330050108851,0.17023477863832032,0.1167008397227108
79.899932,0.1176864208056174,0.12669838175467968,0.1534020806520367
