time,q1,q2,q3,q4,q5,q6,q7
0.0,-0.0011238075418272735,0.031324158706367275,0.003604634811361829,-1.7796512032757428,0.0006778349971946179,0.5445,-5.949279701338353e-19
0.03327292112420671,-0.0011116090982425933,0.0309948646911992,0.003616677279328702,-1.7781051159660495,0.0006860311851384025,0.5446102322736568,-5.954752880174116e-19
0.06654584224841342,-0.001135454666278083,0.0313353805444993,0.0035931709605999053,-1.7804183780643603,0.0006704455727105102,0.5445,-5.935679179609231e-19
0.09981876337262013,-0.001134004602760508,0.031193175085311955,0.003594615173162311,-1.7798351142449653,0.0006716648208691982,0.5445283242361687,-5.937152413563493e-19
0.13309168449682685,-0.001134004602760508,0.031193175085311955,0.003594615173162311,-1.7798351142449653,0.0006716648208691982,0.5445283242361687,-5.937152413563493e-19
0.16636460562103356,-0.001134004602760508,0.031193175085311955,0.003594615173162311,-1.7798351142449653,0.0006716648208691982,0.5445283242361687,-5.937152413563493e-19
0.19963752674524024,-0.001134004602760508,0.031193175085311955,0.003594615173162311,-1.7798351142449653,0.0006716648208691982,0.5445283242361687,-5.937152413563493e-19
0.23291044786944695,-0.001134004602760508,0.031193175085311955,0.003594615173162311,-1.7798351142449653,0.0006716648208691982,0.5445283242361687,-5.937152413563493e-19
0.2661833689936537,-0.001134004602760508,0.031193175085311955,0.003594615173162311,-1.7798351142449653,0.0006716648208691982,0.5445283242361687,-5.937152413563493e-19
0.2994562901178604,-0.001134004602760508,0.031193175085311955,0.003594615173162311,-1.7798351142449653,0.0006716648208691982,0.5445283242361687,-5.937152413563493e-19
0.3327292112420671,-0.001134004602760508,0.031193175085311955,0.003594615173162311,-1.7798351142449653,0.0006716648208691982,0.5445283242361687,-5.937152413563493e-19
0.36600213236627377,-0.001134004602760508,0.031193175085311955,0.003594615173162311,-1.7798351142449653,0.0006716648208691982,0.5445283242361687,-5.937152413563493e-19
0.3992750534904805,-0.0011545510089585496,0.031385594096527275,0.003574375069109999,-1.7800214621409731,0.0006593552777227762,0.5446248593213955,-5.950261335387734e-19
0.4325479746146872,-0.0011545510089585496,0.031385594096527275,0.003574375069109999,-1.7800214621409731,0.0006593552777227762,0.5446248593213955,-5.950261335387734e-19
0.465820895738894,-0.0011545510089585496,0.031385594096527275,0.003574375069109999,-1.7800214621409731,0.0006593552777227762,0.5446248593213955,-5.950261335387734e-19
0.4990938168631007,-0.0011545510089585496,0.031385594096527275,0.003574375069109999,-1.7800214621409731,0.0006593552777227762,0.5446248593213955,-5.950261335387734e-19
0.5323667379873074,-0.0011545510089585496,0.031385594096527275,0.003574375069109999,-1.7800214621409731,0.0006593552777227762,0.5446248593213955,-5.950261335387734e-19
0.565639659111514,-0.0011545510089585496,0.031385594096527275,0.003574375069109999,-1.7800214621409731,0.0006593552777227762,0.5446248593213955,-5.950261335387734e-19
0.5989125802357208,-0.0011545510089585496,0.031385594096527275,0.003574375069109999,-1.7800214621409731,0.0006593552777227762,0.5446248593213955,-5.950261335387734e-19
0.6321855013599276,-0.0011545510089585496,0.031385594096527275,0.003574375069109999,-1.7800214621409731,0.0006593552777227762,0.5446248593213955,-5.950261335387734e-19
0.6654584224841342,-0.0011761062412256654,0.031551684273909406,0.0035531475156096066,-1.7801731020585219,0.0006464702215046373,0.5447102564627355,-5.94092220758023e-19
0.6987313436083409,-0.0011761062412256654,0.031551684273909406,0.0035531475156096066,-1.7801731020585219,0.0006464702215046373,0.5447102564627355,-5.94092220758023e-19
0.7320042647325475,-0.0011761062412256654,0.031551684273909406,0.0035531475156096066,-1.7801731020585219,0.0006464702215046373,0.5447102564627355,-5.94092220758023e-19
0.7652771858567544,-0.0011761062412256654,0.031551684273909406,0.0035531475156096066,-1.7801731020585219,0.0006464702215046373,0.5447102564627355,-5.94092220758023e-19
0.798550106980961,-0.0011761062412256654,0.031551684273909406,0.0035531475156096066,-1.7801731020585219,0.0006464702215046373,0.5447102564627355,-5.94092220758023e-19
0.8318230281051677,-0.0011761062412256654,0.031551684273909406,0.0035531475156096066,-1.7801731020585219,0.0006464702215046373,0.5447102564627355,-5.94092220758023e-19
0.8650959492293746,-0.0011761062412256654,0.031551684273909406,0.0035531475156096066,-1.7801731020585219,0.0006464702215046373,0.5447102564627355,-5.94092220758023e-19
0.8983688703535812,-0.0011761062412256654,0.031551684273909406,0.0035531475156096066,-1.7801731020585219,0.0006464702215046373,0.5447102564627355,-5.94092220758023e-19
0.931641791477788,-0.0011981288495975168,0.0317205196176256,0.003531461540012975,-1.7803596806572795,0.0006332886886436823,0.5447897956922317,-5.941251156038339e-19
0.9649147126019944,-0.0011981288495975168,0.0317205196176256,0.003531461540012975,-1.7803596806572795,0.0006332886886436823,0.5447897956922317,-5.941251156038339e-19
0.9981876337262012,-0.0011981288495975168,0.0317205196176256,0.003531461540012975,-1.7803596806572795,0.0006332886886436823,0.5447897956922317,-5.941251156038339e-19
1.031460554850408,-0.0011981288495975168,0.0317205196176256,0.003531461540012975,-1.7803596806572795,0.0006332886886436823,0.5447897956922317,-5.941251156038339e-19
1.0647334759746148,-0.0011981288495975168,0.0317205196176256,0.003531461540012975,-1.7803596806572795,0.0006332886886436823,0.5447897956922317,-5.941251156038339e-19
1.0980063970988214,-0.0011981288495975168,0.0317205196176256,0.003531461540012975,-1.7803596806572795,0.0006332886886436823,0.5447897956922317,-5.941251156038339e-19
1.131279318223028,-0.0011981288495975168,0.0317205196176256,0.003531461540012975,-1.7803596806572795,0.0006332886886436823,0.5447897956922317,-5.941251156038339e-19
1.1645522393472347,-0.0011981288495975168,0.0317205196176256,0.003531461540012975,-1.7803596806572795,0.0006332886886436823,0.5447897956922317,-5.941251156038339e-19
1.1978251604714416,-0.0012254778954417307,0.03187969581170825,0.0035045389054741308,-1.780543954761303,0.0006169497896535746,0.5448629096915214,-5.947966262006706e-19
