time,x,y,z
0.650804,0.313633,-0.000002,0.470363
0.652729,0.313635,-0.000002,0.470392
0.654824,0.313636,-0.000002,0.470422
0.656677,0.313636,-0.000002,0.470437
0.658694,0.313637,-0.000002,0.470466
0.660718,0.313638,-0.000002,0.470508
0.662738,0.313638,-0.000002,0.470536
0.664703,0.313638,-0.000002,0.470563
0.666666,0.313638,-0.000002,0.470590
0.668725,0.313638,-0.000002,0.470617
0.670717,0.313637,-0.000002,0.470643
0.672867,0.313636,-0.000002,0.470669
0.674704,0.313636,-0.000002,0.470694
0.676787,0.313634,-0.000002,0.470719
0.678769,0.313633,-0.000002,0.470744
0.680708,0.313632,-0.000002,0.470756
0.682661,0.313631,-0.000002,0.470780
0.684761,0.313628,-0.000002,0.470815
0.686703,0.313627,-0.000002,0.470827
0.688738,0.313625,-0.000002,0.470850
0.690672,0.313622,-0.000002,0.470872
0.692715,0.313620,-0.000002,0.470894
0.694794,0.313617,-0.000002,0.470915
0.696750,0.313614,-0.000002,0.470936
0.698705,0.313611,-0.000002,0.470957
0.700719,0.313605,-0.000002,0.470988
0.702672,0.313602,-0.000002,0.471007
0.704738,0.313598,-0.000002,0.471027
0.706677,0.313596,-0.000002,0.471036
0.708748,0.313590,-0.000002,0.471064
0.710727,0.313585,-0.000002,0.471082
0.712694,0.313581,-0.000002,0.471100
0.714741,0.313576,-0.000002,0.471118
0.716696,0.313571,-0.000002,0.471135
0.718669,0.313568,-0.000002,0.471143
0.720875,0.313560,-0.000002,0.471168
0.722793,0.313555,-0.000002,0.471183
0.724730,0.313549,-0.000002,0.471199
0.726748,0.313543,-0.000002,0.471214
0.728673,0.313540,-0.000002,0.471221
0.730682,0.313534,-0.000002,0.471236
0.732739,0.313525,-0.000002,0.471257
0.734711,0.313522,-0.000002,0.471265
0.736792,0.313512,-0.000002,0.471286
0.738694,0.313509,-0.000002,0.471293
0.740696,0.313503,-0.000002,0.471307
0.742781,0.313494,-0.000002,0.471328
0.744745,0.313491,-0.000002,0.471335
0.746715,0.313485,-0.000002,0.471349
0.748773,0.313478,-0.000002,0.471362
0.750848,0.313472,-0.000002,0.471376
0.752707,0.313466,-0.000002,0.471390
0.754698,0.313460,-0.000002,0.471404
0.756743,0.313454,-0.000002,0.471417
0.758721,0.313448,-0.000002,0.471431
0.760726,0.313442,-0.000002,0.471444
0.762722,0.313436,-0.000002,0.471458
0.764701,0.313430,-0.000002,0.471471
0.766712,0.313424,-0.000002,0.471485
0.768698,0.313419,-0.000002,0.471498
0.770697,0.313413,-0.000002,0.471511
0.772706,0.313410,-0.000002,0.471518
0.774706,0.313407,-0.000002,0.471524
0.776774,0.313395,-0.000002,0.471551
0.778738,0.313390,-0.000002,0.471564
0.781035,0.313384,-0.000002,0.471577
0.782721,0.313381,-0.000002,0.471583
0.784759,0.313375,-0.000002,0.471596
0.786920,0.313370,-0.000002,0.471609
0.788704,0.313364,-0.000002,0.471622
0.790709,0.313358,-0.000002,0.471634
0.792745,0.313353,-0.000002,0.471647
0.794715,0.313347,-0.000002,0.471660
0.796702,0.313342,-0.000002,0.471672
0.798720,0.313336,-0.000002,0.471685
0.800694,0.313331,-0.000002,0.471697
0.802704,0.313325,-0.000002,0.471709
0.804698,0.313320,-0.000002,0.471722
0.806697,0.313314,-0.000002,0.471734
0.808697,0.313309,-0.000002,0.471746
0.810770,0.313303,-0.000002,0.471758
0.812741,0.313298,-0.000002,0.471770
0.814704,0.313293,-0.000002,0.471782
0.816764,0.313287,-0.000002,0.471794
0.818783,0.313282,-0.000002,0.471806
0.820706,0.313280,-0.000002,0.471812
0.822734,0.313274,-0.000002,0.471824
0.824714,0.313269,-0.000002,0.471836
0.826767,0.313264,-0.000002,0.471847
0.828740,0.313259,-0.000002,0.471859
0.830739,0.313254,-0.000002,0.471871
0.832752,0.313249,-0.000002,0.471882
0.834763,0.313243,-0.000002,0.471894
0.836717,0.313238,-0.000002,0.471905
0.838698,0.313233,-0.000002,0.471916
0.840698,0.313228,-0.000002,0.471927
0.842720,0.313223,-0.000002,0.471939
0.844762,0.313219,-0.000002,0.471950
0.846842,0.313214,-0.000002,0.471961
0.848856,0.313209,-0.000002,0.471972
0.850777,0.313204,-0.000002,0.471983
0.852831,0.313199,-0.000002,0.471994
0.854860,0.313194,-0.000002,0.472005
0.856798,0.313189,-0.000002,0.472015
0.858714,0.313187,-0.000002,0.472021
0.860777,0.313182,-0.000002,0.472031
0.862835,0.313175,-0.000002,0.472047
0.864824,0.313171,-0.000002,0.472058
0.866785,0.313166,-0.000002,0.472068
0.868675,0.313164,-0.000002,0.472073
0.870708,0.313159,-0.000002,0.472084
0.872818,0.313152,-0.000002,0.472099
0.874852,0.313148,-0.000002,0.472109
0.876772,0.313145,-0.000002,0.472114
0.878775,0.313141,-0.000002,0.472124
0.880741,0.313137,-0.000002,0.472134
0.882759,0.313132,-0.000002,0.472144
0.884768,0.313128,-0.000002,0.472154
0.886702,0.313123,-0.000002,0.472164
0.888735,0.313119,-0.000002,0.472174
0.890733,0.313115,-0.000002,0.472184
0.892760,0.313110,-0.000002,0.472193
0.894734,0.313106,-0.000002,0.472203
0.896715,0.313102,-0.000002,0.472212
0.898699,0.313098,-0.000002,0.472222
0.900703,0.313094,-0.000002,0.472231
0.902699,0.313089,-0.000002,0.472240
0.904696,0.313085,-0.000002,0.472250
0.906702,0.313081,-0.000002,0.472259
0.908734,0.313077,-0.000002,0.472268
0.911065,0.313073,-0.000002,0.472277
0.912754,0.313071,-0.000002,0.472282
0.914754,0.313065,-0.000002,0.472295
0.916845,0.313061,-0.000002,0.472304
0.918726,0.313059,-0.000002,0.472308
0.920695,0.313055,-0.000002,0.472317
0.922874,0.313050,-0.000002,0.472330
0.924772,0.313046,-0.000002,0.472338
0.926713,0.313044,-0.000002,0.472343
0.928868,0.313038,-0.000002,0.472355
0.930888,0.313035,-0.000002,0.472364
0.932754,0.313031,-0.000002,0.472372
0.934690,0.313027,-0.000002,0.472380
0.936768,0.313024,-0.000002,0.472388
0.938709,0.313022,-0.000002,0.472392
0.940740,0.313018,-0.000002,0.472401
0.942644,0.313015,-0.000002,0.472409
0.944889,0.313009,-0.000002,0.472420
0.946844,0.313008,-0.000002,0.472424
0.948662,0.313002,-0.000002,0.472436
0.950730,0.313001,-0.000002,0.472440
0.952697,0.312997,-0.000002,0.472447
0.954680,0.312994,-0.000002,0.472455
0.956705,0.312991,-0.000002,0.472463
0.958758,0.312987,-0.000002,0.472470
0.960751,0.312984,-0.000002,0.472477
0.962749,0.312981,-0.000002,0.472485
0.964746,0.312977,-0.000002,0.472492
0.966702,0.312974,-0.000002,0.472499
0.968729,0.312971,-0.000002,0.472506
0.970737,0.312968,-0.000002,0.472513
0.972706,0.312965,-0.000002,0.472520
0.974704,0.312962,-0.000002,0.472527
0.976708,0.312959,-0.000002,0.472534
0.978652,0.312956,-0.000002,0.472541
0.980700,0.312953,-0.000002,0.472547
0.982721,0.312950,-0.000002,0.472554
0.984697,0.312947,-0.000002,0.472560
0.986695,0.312944,-0.000002,0.472567
0.988708,0.312941,-0.000002,0.472573
0.990655,0.312938,-0.000002,0.472580
0.992672,0.312936,-0.000002,0.472586
0.994781,0.312933,-0.000002,0.472592
0.996697,0.312931,-0.000002,0.472595
0.998729,0.312927,-0.000002,0.472604
1.000901,0.312925,-0.000002,0.472610
1.002847,0.312922,-0.000002,0.472616
1.004741,0.312921,-0.000002,0.472619
1.006692,0.312918,-0.000002,0.472625
1.008685,0.312916,-0.000002,0.472631
1.010738,0.312913,-0.000002,0.472636
1.012713,0.312911,-0.000002,0.472642
1.014738,0.312908,-0.000002,0.472647
1.016733,0.312906,-0.000002,0.472653
1.018735,0.312903,-0.000002,0.472658
1.020730,0.312901,-0.000002,0.472663
1.022745,0.312899,-0.000002,0.472669
1.024694,0.312896,-0.000002,0.472674
1.026700,0.312894,-0.000002,0.472679
1.028764,0.312892,-0.000002,0.472684
1.030718,0.312890,-0.000002,0.472689
1.032700,0.312887,-0.000002,0.472694
1.034702,0.312885,-0.000002,0.472699
1.036707,0.312883,-0.000002,0.472703
1.038697,0.312881,-0.000002,0.472708
1.040756,0.312879,-0.000002,0.472713
1.042689,0.312877,-0.000002,0.472717
1.044741,0.312876,-0.000002,0.472719
1.046718,0.312874,-0.000002,0.472724
1.048708,0.312872,-0.000002,0.472728
1.050708,0.312870,-0.000002,0.472732
1.052705,0.312868,-0.000002,0.472737
1.054707,0.312866,-0.000002,0.472741
1.056769,0.312865,-0.000002,0.472745
1.058734,0.312863,-0.000002,0.472749
1.060708,0.312861,-0.000002,0.472753
1.062743,0.312859,-0.000002,0.472757
1.064704,0.312858,-0.000002,0.472760
1.066722,0.312856,-0.000002,0.472764
1.068699,0.312854,-0.000002,0.472768
1.070700,0.312853,-0.000002,0.472771
1.072848,0.312851,-0.000002,0.472775
1.074731,0.312850,-0.000002,0.472778
1.076826,0.312848,-0.000002,0.472782
1.078736,0.312847,-0.000002,0.472785
1.080665,0.312845,-0.000002,0.472788
1.082714,0.312844,-0.000002,0.472791
1.084742,0.312843,-0.000002,0.472793
1.086740,0.312841,-0.000002,0.472797
1.088688,0.312841,-0.000002,0.472799
1.090733,0.312839,-0.000002,0.472802
1.092696,0.312838,-0.000002,0.472804
1.094708,0.312837,-0.000002,0.472807
1.096697,0.312836,-0.000002,0.472810
1.098718,0.312834,-0.000002,0.472812
1.100703,0.312833,-0.000002,0.472815
1.102699,0.312832,-0.000002,0.472817
1.104704,0.312831,-0.000002,0.472820
1.106652,0.312830,-0.000002,0.472822
1.108703,0.312829,-0.000002,0.472824
1.110723,0.312828,-0.000002,0.472827
1.112698,0.312827,-0.000002,0.472829
1.114700,0.312826,-0.000002,0.472831
1.116698,0.312825,-0.000002,0.472833
1.118701,0.312824,-0.000002,0.472835
1.120683,0.312824,-0.000002,0.472836
1.122926,0.312823,-0.000002,0.472838
1.124894,0.312822,-0.000002,0.472840
1.126740,0.312822,-0.000002,0.472841
1.128683,0.312821,-0.000002,0.472842
1.130712,0.312820,-0.000002,0.472844
1.132831,0.312819,-0.000002,0.472846
1.134785,0.312819,-0.000002,0.472847
1.136711,0.312818,-0.000002,0.472849
1.138695,0.312818,-0.000002,0.472849
1.140705,0.312817,-0.000002,0.472851
1.142754,0.312817,-0.000002,0.472852
1.144848,0.312816,-0.000002,0.472853
1.146716,0.312816,-0.000002,0.472853
1.148665,0.312816,-0.000002,0.472854
1.150681,0.312815,-0.000002,0.472855
1.152670,0.312815,-0.000002,0.472856
1.154762,0.312815,-0.000002,0.472857
1.156668,0.312814,-0.000002,0.472857
1.158902,0.312814,-0.000002,0.472858
1.160915,0.312814,-0.000002,0.472858
1.162918,0.312814,-0.000002,0.472859
1.164682,0.312814,-0.000002,0.472859
1.166861,0.312814,-0.000002,0.472859
1.168719,0.312813,-0.000002,0.472859
1.170705,0.312813,-0.000002,0.472859
1.172747,0.312813,-0.000002,0.472860
1.174746,0.312813,-0.000002,0.472860
1.176754,0.312813,-0.000002,0.472860
1.178731,0.312813,-0.000002,0.472860
1.180700,0.312813,-0.000002,0.472860
1.182737,0.312813,-0.000002,0.472860
1.184739,0.312813,-0.000002,0.472860
1.186728,0.312813,-0.000002,0.472860
1.188720,0.312813,-0.000002,0.472860
1.190699,0.312813,-0.000002,0.472860
1.192696,0.312813,-0.000002,0.472860
1.194746,0.312813,-0.000002,0.472860
1.196702,0.312813,-0.000002,0.472860
1.198701,0.312813,-0.000002,0.472860
1.200703,0.312813,-0.000002,0.472860
1.202699,0.312813,-0.000002,0.472860
1.204700,0.312813,-0.000002,0.472860
1.206645,0.312813,-0.000002,0.472860
1.208702,0.312813,-0.000002,0.472860
1.210913,0.312813,-0.000002,0.472860
1.212819,0.312813,-0.000002,0.472860
1.214662,0.312813,-0.000002,0.472860
1.216692,0.312813,-0.000002,0.472860
1.218763,0.312813,-0.000002,0.472860
1.220772,0.312813,-0.000002,0.472860
1.222727,0.312813,-0.000002,0.472860
1.224747,0.312813,-0.000002,0.472860
1.226739,0.312813,-0.000002,0.472860
1.228711,0.312813,-0.000002,0.472860
1.230730,0.312813,-0.000002,0.472860
1.232697,0.312813,-0.000002,0.472860
1.234741,0.312813,-0.000002,0.472860
1.236697,0.312813,-0.000002,0.472860
1.238696,0.312813,-0.000002,0.472860
1.240700,0.312813,-0.000002,0.472860
1.242697,0.312813,-0.000002,0.472860
1.244870,0.312813,-0.000002,0.472860
1.246768,0.312813,-0.000002,0.472860
1.248698,0.312813,-0.000002,0.472860
1.250699,0.312813,-0.000002,0.472860
1.252806,0.312813,-0.000002,0.472860
1.254690,0.312813,-0.000002,0.472860
1.256691,0.312813,-0.000002,0.472860
1.258858,0.312813,-0.000002,0.472860
1.260903,0.312813,-0.000002,0.472860
1.262726,0.312813,-0.000002,0.472860
1.264727,0.312813,-0.000002,0.472860
1.266701,0.312813,-0.000002,0.472860
1.268701,0.312813,-0.000002,0.472860
1.270701,0.312813,-0.000002,0.472860
1.272700,0.312813,-0.000002,0.472860
1.274696,0.312813,-0.000002,0.472860
1.276703,0.312813,-0.000002,0.472860
1.278698,0.312813,-0.000002,0.472860
1.280676,0.312813,-0.000002,0.472860
1.282701,0.312813,-0.000002,0.472860
1.284697,0.312813,-0.000002,0.472860
1.286693,0.312813,-0.000002,0.472860
1.288729,0.312813,-0.000002,0.472860
1.290716,0.312813,-0.000002,0.472860
1.292706,0.312813,-0.000002,0.472860
1.294770,0.312813,-0.000002,0.472860
1.296660,0.312813,-0.000002,0.472860
1.298849,0.312813,-0.000002,0.472860
1.300739,0.312813,-0.000002,0.472860
1.302831,0.312813,-0.000002,0.472860
1.304823,0.312813,-0.000002,0.472860
1.306875,0.312813,-0.000002,0.472860
1.308904,0.312813,-0.000002,0.472860
1.310761,0.312813,-0.000002,0.472860
1.312719,0.312813,-0.000002,0.472860
1.314736,0.312813,-0.000002,0.472860
1.316731,0.312813,-0.000002,0.472860
1.318730,0.312813,-0.000002,0.472860
1.320721,0.312813,-0.000002,0.472860
1.322709,0.312813,-0.000002,0.472860
1.324741,0.312813,-0.000002,0.472860
1.326703,0.312813,-0.000002,0.472860
1.328707,0.312813,-0.000002,0.472860
1.330697,0.312813,-0.000002,0.472860
1.332695,0.312813,-0.000002,0.472860
